username,text
sahar_drd_design,@iamyaasaamaan 😍
barad_aba,من بایسکژوال هستم و دلیلی که با پیج فیک پیام میذارم همینه، دختر هستم 30 سلمه و استانبول زندگی میکنم تیلی دوست دارم با یه دختر دیگه دوست بشم و البته ترجیحا دوست دارم طرف مقابل همجنسگرا باشه. حقیقتش قیافه برام مهمه خیلی و اینکه طرفم انسان مستقلی در تصمیماتش باشه و حتما ساکن استانبول باشه و دنبال رابطه باشه نه فقط تجربه های کوتاه. من اهل کمپ و گردش هستم ولی تقریبا سرم شلوغه این روزها و نمیتونم زیاد وقت بذارم و امیدوارم درک بشه این موضوع.
zar_dooz,@i_am_someone0 ممنونم😌ولی ما خیلی قدیمیم از مبارک گذشته😬
yoopiiiiii,چه خوب
68.samira.nezami,@springjourney @amin_sharifirad_ آقا فرامرز رو بکشون دایرکت بلکه اضافه بشه به گروه
jalal_a.a.l.i_english,سلام، اون دوست عزیزی که من دنبالش میگردم، پیداش نمیکنم، کی دنبال یه پسر با قد 185، ارشد شیمی، کارمند و به دنبال مهاجرت، خوش اخلاق، اصالتا لر ساکن تهران(البته اندیشه تهران) میگرده. من اینجام😬
azitacooking,پسا جالبی بود،موفق باشین❤️ا
roxana_mrz,من اینجا دارم مهارت پرزنت کردن بقیه رو می بینم و یاد میگیرم😍👌
azadeh.asqari,@soheila_varmira 😂😂ینی چی خیلی خوب بود اخر کامنتت
yasaman.kh89,@rezaahmadiyani  با من دوست میشی؟😂
en.es.ech,۳۳ سالمه، دانشجوی سال آخر دکترا، ساکن تهران، مذهبی و باحجاب نیستم اما مرزبندی خودم رو دارم، دو تا رکن اصلی زندگیم علم و هنرن. نبوغ برام جذابه و از آدمای باهوش خوشم میاد. ترجیح میدم طرف مقابلم آروم و با محبت باشه، زود صمیمی نمیشم و جلب کردن اعتمادم آسون نیست،سر سخت و لجبازم، مستقل و خودساخته ام، اگه آدم صبوری نیستین من گزینه مناسب شما نیستم، چون صبر خودم اندازه ایوبه، تقریبا درونگرام، ولی به شاه کلید بودن حرف زدن  و مکالمه تو ساختن رابطه اعتقاد راسخ دارم، در مقابل وقتی مشکلی نباشه کم حرفم، عاشق شغلم هستم و ازش لذت میبرم، زندگی رو با همه سختی هاش  دوس دارم، پس اگه دنیا رو سیاه می بینید و احساس می کنید تو این زندگی هر روز دارن حقتون رو میخورن و بهتون ظلم میشه و اهل ناله کردن هستین من آدم مناسب شما نیستم. اگه هدفتون صرفا رابطه جنسی و حالا چند سال باهم زندگی کنیم ببینیم چی میشه باشه وقتتون رو با پیام دادن به من تلف نکنین. در نهایت اینکه باطنم به اندازه ظاهرم جدی نیست☺
springjourney,@68.samira.nezami عهههههههه چه باحاله ، اره منم خیلی خوشم میاد یهو ادم فک میکنه چه دنیا کوچیکه هاااا😍😍
fitlady_pari,سلام پریسا هستم از مشهد. کامپیوتر خوندم و متولد ۶۷ هستم. اهل خنده و ورزش کردن. طبیعت گردی دوست دارم. از افراد منفی گرا خوشم نمیاد
inaz.sh,@mostafa_mousavi29 هاها دوست پسری که توی کامنتای پیج اینستاگرام پیدا شه رو باید شب ساعت ۹ گذاشت دم‌ در 😝
_m24kin5,سلام. قبلا یه بار کامنت گذاشتم به نتیجه نرسید دوباره امتحان میکنم. بیست و چهار سالمه از تهران. علاقه مندی‌هام فیلم و کتاب و موسیقی هست. سفر رفتن رو دوست دارم. خیلی برونگرا نیستم ولی درونگرا هم نیستم. یه حالتی بینابین. به حیوونا هم علاقه دارم خیلی. تفریحات دسته جمعی و وقت گذروندن با دوستام برام همه. اگر که بشه قصد مهاجرت دارم. برام صداقت، تعهد و ادب و احترام خیلی مهمه و ترجیح میدم اول اروم اروم اشنا بشم با طرف مقابل و بعد دوست بشم❤️
monachenari,@minoo.3363 دست گلتون درد نکنه، یه موکا لطفاً 😍😁
galaxie6715,باید دوباره با چیپس و پفک نشست کامنت ها رو خوند😂
pari.78p2,سلام خانوم هستم از تهران بیست و دو سالمه دانشجوام و مشغول به کار در یه شرکت ام . علایقم موزیک و فیلم و سریال دوست دارم و آدم درونگرام دوس دارم با کسی باشم که علایقش مثل خودم باشه اینم پیج فیکمه
espitmaan,سلاااااام، من نرگس هستم، متاهلم و ساکن اهواز، زبان آلمانی رو شروع کردم و خوشحال میشم کسی باشه که علاوه بر ارتباط قشنگ و سالم بتونیم با هم زبان هم بخونیم🌱😊
mostafa_mousavi29,@inaz.sh ن بابااااا، بقیه جواب گرفتن تو ام یه امتحان بکن 😂
sahariii.beautifulnature,ممنون میشم پستامو ببینین و ازم حمایت کنین خوش قلبااااا😍😍😍
68.samira.nezami,@springjourney چرا فرامرز رو شبنم دوستِ عزیز من فالو دااااره؟؟؟ خیلیییی خوشم میاد دوستامون دوست آدم جدیدا درمیان😁
yaldahaghighat70,سلام به به چه خوبه اینجا😂من امروز داشتم پستارو چک میکردم که برای ثبت نام اقدام کنم...که با این عمل خداپسندانه روبرو شدم😂هر چی تو دانشگاه علامه جزوم پخشِ زمین نشد.حسم میگه اینجا بدون جزوه پیداش میکنم😂
skyeye94,@kamran.mohagheghi سلام، بله شما رو از گروه‌ای که بچه‌های استانبول زدن از پست دوست یابی یلدا جون میشناسم😅 ولی فعلا سعادت نشد توی دورهمی‌ها که رفتین حضور پیدا کنم😊
iamyaasaamaan,@fateme_janlou عزیزدلم😍😍
elli.fereidouni,سلام دیت آینده🙂 الی هستم، ۳۳ ساله، ساکن رشت، ارشد معماری و شاغل. سرگرمی‌هام: کتاب خوندن، سریال و فیلم دیدن، اسکچ و طراحی، پیاده روی، طبیعت‌گردی، گپ و گفت و معاشرت. مستقل هستم و بیشتر کارهامو خودم انجام میدم. طرفدار حقوق برابر زن و مرد، احترام به شخصیت زن و باور تواناییها و استعدادشون هستم. به نظرم هر شخصی باید برای خودش اصولی داشته باشه و به بهتر شدن خودش کمک کنه. ظاهر برام مهمه(منظورم زیبا نیست، به سلیقه من نزدیک باشه). کسی باشه که راحت بشه باهاش صحبت کرد و شنونده خوبی باشه. به نقاط قوت و ضعف‌اش آگاهی داشته باشه و مخفیشون نکنه… ادامه در پی‌وی اگه جور شد☺️
iamyaasaamaan,@najmehravood 😂😂😂
coral__sh,چقدر بعضی از دوستان خودشونو قشنگ معرفی کردن من انقدر نمیتونم از خودم بنویسم😁
teti.brand,@i_am_someone0 کل قوانین فیزیک و شیمی به هم ریخت
zarei_miilad,@faaezeh_abd @faezeh.0074 @68.samira.nezami @rasool.javadi @h.essanezhad @farzaneh_chekanii  @ashkanzohoorian @saboorimehri و حمید جان عزیز که الان اینستاگرام نیست. یادگاری های پست دیت یابی قبل هستید❤️
sahariii.beautifulnature,😍😍😍
sahariii.beautifulnature,یه قلب کوچولو کنار کامنتم باعث میشه پیجم بیشتر دیده بشه🥹🙏ممنون میشم از پیجم دیدن کنین🤗🙂🥰قربونه مهربونیتون❤️
coral__sh,@sadaf.88887 با افتخار😊
banin.hossine,سلام بنین هستم ۲۵ساله اهل افغانستان ساکن تهران ، مهندسی پزشکی خوندم ، در حال حاضر در تلاش برای بهتر کردن زبان انگلیسی م هستم . عاشق طبیعت و حیوانات هستم . یک سری حد و مرز ها برام خیلی مهمه ، به دنبال شخصی هستم که در کنار هم رشد کنیم .
mozhgan.777,⛄💃💅😊👻🎉👩‍🎓👷🌱🌧️🐕🍏🥂🗽🎁♒🎶
najramm20,@amirrrp @farhadkarimu1996 فرهاد کجاااایی بیاااا
marjan3236phz,@mohsen.sd777 دیرر رسیدیم 😮
azitacooking,@maryam_i_18 دقیقا کجایی😂ا
hamidrezahabibian,حمیدرضا هستم ۲۸ ساله کارشناسی ارشد علوم ورزشی  به خاطر علاقه شدید به ورزش این رشته رو انتخاب کردم و قصد دارم مقطع دکتری رو در کشوری دیگه به تحصیل بپردازم  در حال حاضر مشغول خوندن زبان هستم اهل کتاب (کتاب های وین دایر ، رولف دوبلی، نیچه و کتاب های کار عمیق، عادت های اتمی) موسیقی رو خیلی دوست دارم و شعر اون موسیقی به شدت برام مهمه  عاشق ورزشم به لطف خدا از بچگی فوتبال و شنارو انجام دادم  در مقطعی هم حرفه ای بودم و خدارو شکر میکنم که علاقمند  به استفاده از دخانیات و مشروبات رو نبودم و دوست ندارم فردی درونگرا هستم با احساسات و رابطه عاطفی دائم رو به رابطه دوستی موقت ترجیح میدم،به همین خاطر وارد رابطه دوستی نشدم و دوست دارم توی رابطه با فردی باشم که کنار هم باشیم باهم گام برداریم و با هم، هم مسیر باشیم چرا که لذت زندگی به اون موفقیته نیست  به نظرم مسیر باهم بودن و کنار هم بودنه زندگیه ماست  انشاا... برای همه ما فرد مناسبمون و هم ره مون پیدا شه  در آخر واقعا تشکر ویژه دارم از یلدا خانم عزیز و همسرشون به خاطر تفکر قشنگشون  فکر خوب چیزای خوب خوش میکنه ممنونم‌ازتون  در پناه خدا باشین😍
meli_panahiiii,@farzingh80 سلام کجای کرجین شما ؟
mahboubeh.ghadimi,@pulletejfr @sky_lover7
sahartghv.diary,@iamyaasaamaan 😍😍دارم باهات حال می‌کنم😅
z.sdqi,"زهرا هستم
متولد ۵۸ تهران اصالتا گیلانی
فارغ التحصیل فوق لیسانس رشته شیمی آلی
کارمند بیمارستان
شغل و رشته تحصیلیم غیرمرتبط هست
از لحاظ عقاید مذهبی باید بگم بنظرم ۹۹ درصد چیزایی ک بهمون یاد دادن بی ارزش بوده و ازشون بیزارم اما ب وجود خدا اعتقاد دارم
اردیبهشتیم
عاشق طبیعت، شیرینی، نسکافه، آشپزی هستم
ویندو شاپینگ و کلا خریدن کردن رو خیلی دوس دارم مخصوصا توی بازارهای محلی و مال ها
آدمِ خیلی جدی هستم اما بعد از صمیمیت در دوستی از حالت نچسب ب بچسب تبدیل میشم
خیلی زود رنجم، زود عصبانی میشم، خجالتی ب نظر میام، احساس میکنم اونجور ک دیگران میتونن عشق و علاقه رو فریاد بزنن من نمیتونم. درصورتیکه شاید منم هنون اندازه عاشق باشم
در انجام  اکثر کارها عجولم و آنتایم بودن برام مهمِ
بیشتر، اهل خوندن کتابم تا فیلم دیدن
اما ببینده ی پروپاقرص بعضی سریالهای جذاب هستم
دوس ندارم خیلی توی جمع باشم، تنهایی انتخاب اولِ منِ
از دو رو بودن و ظاهرسازی بدم میاد و اگر از کسی بدم بیاد در چهره و رفتارم کاملا مشخصه
درحال حاضر یوگا کار میکنم و معتقدم سلامتی با ارزشترین نعمتِ
تعهد احترام صداقت توی دوستی برام خیلی مهمه
دوس دارم توی رابطه ای باشم ک ب شناخت و رشد خودم کمک میکنه
خیلس دوس دارم حیوون خونگی ب سرپرستی قبول کنم اما شرایط پذیرشش رو توی خانواده ندارم🍃🕊"
somy.m.64,@maryam_i_18  کامنت برتر 😂😂😂😂😂😂
farzingh80,@meli_panahiiii مهرشهر
ayor.2020,"سلام، رویا هستم، 36 سالمه، ازتهران/ کرج، قدم صد و هفتاده فکر میکنم شاید دونستنش مهم باشه!😁 تفریحاتم فیلم و سریال دیدنه، کنسرت و سینما رفتن، عاشق مسافرتم داخلی و خارجی و عاشق کارم هستم. درونگرام و بشدت آرام اوایل خیلی کم حرف ولی در کل کم حرف نیستم.
ظاهر خیلی خیلی معمولی دارم.😌 چون خودم مستقلم رابطه ای رو میپسندم که هردو مستقل باشن و خیلی به هم وابسته نباشن، دلبستگی چیز دیگریست. اصلا دروغ نمیگم و دروغ شنیدن رو دوست ندارم. دوست دارم پارتنرم قدش از من بلند تر باشه تقریبا همسن باشیم حالا یکی دوسال بزرگتر یا کوچیکتر. اصلا اهل نقش بازی کردن و تظاهر نیستم و یه رابطه واقعی و صادقانه میخوام که مرور زمان ساخته میشه.🙂🙃"
fahimi_90,اااخ یادم رفت تخمه بخرم بیام 😂
ahmadsaberi_,@ahmadsaberi_ @mahmoudshahani @meghdadmoghaddas @badelgram
maryam.graphic7,"مریم هستم ۳۳ ساله شهر مشهد زندگی میکنم .  کارشناس گرافیک ام و مشغول به کار . 
از مشخصه‌های اصلیم دختری آروم و درونگرا و عاطفی‌ و مهربون هستش. 
برام مهم هست که سن پارتنر آیندم از من بیشتر باشه و ترجیحا مشهد زندگی کنه چون رابطه لانگ دیستنس برام سخت هستش . دنبال رابطه‌ایی بلند مدت و هدف‌ دارم . خودم مذهبی نیستم و دنبال فردی‌ام که درگیر مذهب نباشه . امیدوارم شخصی رو پیدا کنم که بتونم ساعتها باهاش حرف برای گفتن داشته باشم . درمورد خودم فکر میکنم که به استقلال فکری و شخصیتی رسیدم و برام مهمه که طرف مقابلم هم ادمی قوی باشه. بقیه جزئیات رو در دایرکت گپ میزنیم🥰"
reyhane_farsi,@marziyeh_sarafrazi 😅❤️
m.pn94,فلسفه،طبیعت،صمیمیت،جذابیت،احترام،آرامش🍃
_sahar.s__,@faribayezamani اي جان كيف كنيد كنار همديگه😍
m0na_6813,سلام ، منا هستم، ۳۲ سالمه و اراک زندگی میکنم، ارشد حسابدار و کارمند. نمیتونم بگم دقیقا درونگرام یا برونگرا یه چیزی ما بینشون، یه وقتایی شلوغ و شیطون یه وقتایی آروم و تو لاک خودم، عاشق زبانم و تقریبا سعی میکنم توش پیشرفت کنم ، جدیدا دارم کلاس پیانو میرم. به خدا اعتقاد دارم ولی درگیر مذهب و چیزایی که مراجع دینی میگن اصلا نیستم. سینما و تئاتر و کنسرت و مسافرت هم از علاق دیگه امه.
mahboubeh.ghadimi,الان دیدم زبان شناسی هم میخونید  انگار منم ارشد زبانشناسی خوندم ، خیلی همزادیم 😁😁
h.essanezhad,@68.samira.nezami مامان قشنگم😍😍
elik.a.sharifi,@rezaahmadiyani عکستم فیکه؟ 🥲 آخه کراش زدم
sahartghv.diary,@minoo.3363 😂😂😂
_saeedehbagheri_,این پست ها خیلی خوبه یلدا و آفرین به اونایی که خودشون رو معرفی میکنن👏😍
iranian_comet_lady,@naghmeh.nsz خوشحالم که می شنوم ، من همیشه فکر می کردم شاید این ایراد اخلاقی منه
faribayezamani,@_sahar.s__ جانت سلامت 😍 ممنونم عزیزم ❤️
adam_harfi,@mojgan_attar چرا گفتین ناخودآگاه نیست. ممکنه واقعا از ناخودآگاه سرچشمه بگیره یه ارزش
niloooookazemi,من نیلوفر ۲۸ سالمه و اهل لاهیجانم :) ازونجایی که پست دوست یابی واقعا دوست‌های عزیزی بهم داد گفتم اینجام ی کامنت بزارم 😅 کارمندم و ارشد نرم افزار خوندم اهل موسیقی و هنر هستم تا خشکی کار کارمندی رو درمان کنم ؛) میانگرا هستم ولی در کل آدم آرومیم و برای ادما ارزش‌هاشون و عقایدشون احترام قائلم.صداقت خیلی مهمه و خوش اخلاقی :) خودم دیر عصبانی میشم و ترجیحا طرفم هم تولوخدا زود و بد عصبانی نشه 😁 . دوست دارم آدم مقابلم هدف داشته باشه و براش تلاش کنه در کنارش طبیعت گردی و تفریحات خوب :) داشته باشیم.
faribayezamani,@hadi_sa_r 😅😅
skincare_turkmall,ممنون میشم این کامنت را لایک کنید و به دیده شدن پیچ من کمک کنید🌹🌹🌹
68.samira.nezami,@h.essanezhad خب توام که دختر گلمییییی 😍😍😍😍 هنرمندِ شفاف و زیبااااای من❤️❤️❤️
soudabeh.ghodrati,@bahartalashour @niloofar.najafali_
faribayezamani,@fahimegholami67 ممنونم عزیزم 😍 شما هم همین‌طور ❤️
nazanin._.nnn7,سلام من بیست و سه سالمه. تهران زندگی میکنم و مترجمی زبان آلمانی میخونم علاقه ای به رابطه لانگ ندارم و ترجیح میدم طرف مقابلم هم تهران باشه. قصدم از شروع یک رابطه شناخت و رشد بیشتر و بهتر  وتجربه حال خوب هست .این اکانتمم بخاطر مسائلی فیک هستش.
bitaallahverdi,@jimcollect 👍🏻
mah_diva70,یا بخت یا اقبال😁😁
naghmeh.nsz,@iranian_comet_lady منم همینم تازه من تو جمع شروع کننده نیستم اما یکی حرف بزنه حتما گرم میگیرمش و اصلا فکر نکردم ایرادی داره
mahboubeh.ghadimi,چه جالب منم محبوبه ام هم سن شمام تهرانم و ویژگی های اخلاقیمونم خیلی شبیه همه ، انگار واقعا اسمها رو شخصیت آدم تاثیر میذارن 😊😊
v_mesgarani,من معرف دوستم هستم.ساکن مشهده . ۳۹ سالشه . کارمنده و طبیعت گرد و کوهنورد ، دائم الخنده اس و همیشه می خنده و از همه چی راضی هست ، آقایون ساکن مشهد لطفا بخونید
h.essanezhad,@68.samira.nezami مامان اومدی پسر دختراتو اینجا عروس داماد کنی چه تبلیغی میکنی😂😂❤
iamyaasaamaan,@sahar_drd_design 😍😍
sepsepiiii,@atefe_haji_pv 😂😂😂
1farshaad,@maryam_i_18 😂😂😂😂
roxana_mrz,رکسانام ۲۷سالمه تو قزوین و شمال فعلا در گردشم ارشد عمران دارم و میخوام فعلا امتحان نظام بدم،درونگرام و راستش چون قد خودم بلنده و ۱۸۱ام قدبلندارو بیشتردوست دارم🤣وزنمم مثل یویو کم وزیاد میشه الانم اونجاست که بالا رفته باید برش گردونم و چون عاشق غذام یکم سخته برام 😭خیلی عقاید مذهبی ندارم و بیشتر رفاقت برام مهمه تو مسیر زندگی چون دوستای زیادی ندارم و میخوام طرفم در درجه اول حس رفاقت و صمیمیت بده که بتونیم با هم رشد وپیشرفت کنیم
i.am.shaghayeghh,یه چیز جالب و عجیب تو کامنتا برای من اینه که همه عاشق سفر و طبیعت و کتاب و موسیقی ان🤔این تصویر خیلی رویایی و ایده آله، کاش یکم واقعی تر پرزنت میکردید، مثلا عجولم، حساسم، بدبینم،.... البته من خودم متاهلم و واسه دیت یابی نیومدم ولی تجربه خودم اینه که خوبه که آدم همون اول بدترین رفتار منفیه اون آدم رو بدونه تا ببینه ایا اون رفتار رو میتونه تحمل کنه یا اینکه دقیقا خط قرمزشه و اصلاااا نمیتونه تحمل کنه، البته این فقط یه پیشنهاد دوستانه بود، موفق باشید😊
hamidrezahabibian,سلام
marziyeh_sarafrazi,@reyhane_farsi خوبی از خودته
travel229,😍😍😍😍😍😍
amirrrp,@najramm20 😌
marziyeh_sarafrazi,@__magicalmute__ رهگذر لهمون نکنی
marziyeh_sarafrazi,@mohammad___alimanesh اینجا دیت یابیه. دوست یابی که نیست
zhalemozaffari22,من مختصر مفيد بگم كه خيلي خوبم 😍
fat_emegh76,سلام . این اکانت فیکه .من فاطمم ۲۵ سالمه . ساکن یکی از شهرستانای اطراف رشت .  دوره ی کارشناسیمو تموم کردم و فعلا قصدی برای  خوندن ارشد ندارم .  دلم میخواد باریستا بشم . تو دوره ای از زندگیمم که فقط یه دوست صمیمی دارم . و دلم میخواد یه رابطه ی درست داشته باشم  که بتونم توش رشد کنم .  ادم مذهبی نیستم و ادم سطحی هم  نیستم ولی مثل اکثریت ادما ی اینجا ادم خیلی عمیقی هم نیستم . انتظارات فضایی هم از طرف مقابلم ندارم  چون خودمم  ادم معمولیم .  در کل بیشتر دنبال یه پارتنرم که بتونه رفیق خیلی خوبمم باشه . کتاب خوندن و موسیقی سنتی گوش دادن از تفریحاتمه . سفر رفتن هم همیشه برام هیجان انگیزه  ولی بیشتر اوقات یا وقت ندارم یا ادم پایشو .  در کل  خوشحال میشم اگه کسی به من شبیه باهم بیشتر اشنا بشیم
raminkhoshnazar,@amin_sharifirad_ میشه منم ادد بشم
roshanak.razazi,@yaldarta 😍😍😍❤️❤️ ایشالله  خوشبخت باشی عشقت پایدار باشه کلی برات آرزوهای خوب میکنم همیشه
iman_hakimzadeh,@msiniloo ✨🦋👌🏻
ramin.1980,@azitacooking الان من چه عکس العملی به کامنت شما نشون بدم
bahareh_pouresmail,من دوستمو معرفی میکنم.  متولدهفتاد و سه. ساکن گیلان‌ و بعد از رابطه هم دوست نداره از گیلان بیرون بره😇 اهل بیرون رفتن و گشت و گذار. به هنر علاقه داره و شروع به یادگیری سنتور کرده. دستپختش خوبه. هر چیزی رو ساده و طبیعی دوست داره و دنبال نمایش و پز دادن نیست. دوست داره مستقل زندگی کنه و هویت خودشو داشته باشه و مسیکه کنارشه همراهش باشه تا محافظش😅. @mahtabryd
saras_sepand,@savana_bagheri چه دوست خوبی هستی شما😍😍😍
alireza893_,دنگ خرید تخمه رو باید با کی حساب کنیم؟  از سمنان که تو این پیج کسی نیست متاسفانه  لااقل بیاین دور هم کامنت بخونیم و تخمه بشکنیم  هشتگ سینگل به گور 😁
__elika__j__,"@lili_oilpaintings دقیقا همینه الان وضعیتی شده هرکس نمیتونه بره کافه و رستوران یکی و بتونه ببینه 
همه تمایل به شرکت تو پارتی ها نیستن
کمتر کسی حاضره تو پارتی مذهبیا مولودی و این دسته جاها باشه
کمتر کسی دیگه دنبال امر خیر معرفی فلانی به فاانی هستش 
واقعا یجوری شده خود دختر پسرا باید برای داشتن دوست و پارتنر تلاش کنن اما باز دروغ میبندن تنگ دل هم
طرف احمق نیس که ببا دوتا جمله متوجه سطح فرهنگ‌و سواد و گفته هات میشه 😕"
ashkanzohoorian,@zarei_miilad من که خیلی راضیم از این گروهی که آشنا شدیم دم همگی گرم
saras_sepand,من  عاشق خوندن کامنتا هستم چقدر خوب خودشونو توضیح میدم بچه ها ،خیلی خوشحالم که درک اجتماعی ما از مسائل آنقدر بالا رفته👏👏
msiniloo,@iman_hakimzadeh 🥰
mahboob13851385,@mahboubeh.ghadimi عه چه جالب بله من زبانشناسی شناختی میخونم
farzingh80,@meli_panahiiii 😂😂😂
azitacooking,@ramin.1980 اعتماد به تفس
ramin.1980,@mehri_moghadam59 😅😅😅😅
yaldarta,@roshanak.razazi اااا چقدر زیبا
yaldarta,@miinatopia 😂
zohre.darabi8,"@atefeh__hs7 چقدرآشنااا میبینم اینجا😍😍 💖
گروهمون اینجاهمه هستن🤌🏻🤌🏻🔥💥"
rasool.javadi,@zarei_miilad عشق منی
bahare88m,سلام  من دختری 33ساله از کرج هستم.. درون‌گرا متمایل به میانه گرا هستم. اکانتم فیک هست. البته خودم واقعی هستم  تحصیلاتم کارشناسی علوم کامپیوتر، شغلم پارت تایم هست. در صورت تمایل دایرکت پیام بدین. ممنون از یلدای عزیز
azitacooking,ماشالله همه خوش اخلاق و شاد، من اگه بخوام خودم رو معرفی کنم، سخت سلیقه،مغرور،سرد...هر چه بدان همه دارن ،من تنها دارم🥴😖ا
cafee901,من حمید بیست و هشت ساله از کاشان هستم، خانوادم سنتیه ولی من اصلا نیستم، شغل آینده داری دارم و در حال اخذ مجوز برای یه کسب و کار کوچک ولی آینده دارم، قیافه ام به گواه آشنایان خوبه و قدم متوسطه ولی هیکل ورزشکاری ندارم. کتاب خواندن دوست دارم و درونگرام، سریال دیدن دوست دارم، مسافرت دو نفره هم دوست دارم، خودم صادق و ساده ام پس ساده بودن رو دوست دارم، به مهاجرت خیلی فکر میکردم ولی الان فقط فکر لاتاری هستم و دیگه انگار موندنی شدم. ،
maryamp2806,آقا اقا هیچکی از جنوب شرق کشور کامنت نمیذاره! اینجوری که اصن نمیصرفه رزومه بدیم 🤪 من دختر ۲۸ ساله متعهد.. اکانتم فیکه چون نصف دوستام اینجان 🤦‍♀️ از نظر ظاهری خوبم فوق العاده اخلاق و صداقت برام مهمه اهل سفرم و ادما کنارم احساس خوبی دارن🥰 ضمن این‌که آدم بی منطقی ام نیستم.
sadaf.88887,@iranian_comet_lady اعظم ادما به شکل های متنوعی نیازشونو به ارتباط با دیگران برطرف میکنن و این کاملا اوکیه. اگه این سبک باعث میشه توقعاتت از ارتباط گرفتن براورده بشه چرا نه؟ البته  یه نگاهی هم میتونی به الگوی اعتماد کردنت به دیگران داشته باشی به نظرم
zohreh._.abdollahi,@yoopiiiiii 😍
roshanak.razazi,سلام از یلدا جونم میخوام تشکر کنم که باعث شد عشق زندگی ام و پیدا کنم ما از پست دیت یابی اولی هفت ماه پیش همدیگه رو پیدا کردیم و یه رابطه هدفمند و عاشقانه رو ادامه داریم میدیم.
travel229,من چهل سالمه،موزیسینم.ده پانزده ساله مستقل زندگی می‌کنم.کرج هستم.فرهنگ،استقلال و قیافه و اخلاق و پول برام خیلی مهمه در رابطه،آقایون هنری بیشتر من را جذب می‌کنن،رابطه پایدار و موندگار می‌خوام،اصلا اعصاب غیرت و حسادت و اینجور مسائل را ندارم.اعتقادی به مذهب ندارم.سفر و فیلم و سریال برام جذابه،سفر جاده‌ای تنهایی زیاد میرم و دوست دارم.گاهی به بازگشت به شیراز برای زندگی فکر می‌کنم.اگر پول مهاجرت را داشتم،یک لحظه‌هم ایران را تحمل نمی‌کردم.بدون پولم رفتن فایده نداره به نظرم.توی دوران کرونا با آقایون زیادی صحبت کردم ولی کیسی که برام جالب باشه ندیدم.مریم
ninaaaa_44,"سلام من یه دختر ۳۱ ساله از اصفهان هستم
خیلی آروم کم حرفم، شاغلم و دارم آماده میشم برای مهاجرت، از لخاظ مالی مستقلم، رابطه لانگ دوست ندارم، موسیقی، فیلم و‌سریال دیدن رو دوس دارم، دوست دارمم طرفم حداقل سلیقه موسیقیایی داشته باشه کتاب خون باشه کلا کارکتر داشته باشه شاید فکر کنید وااا اینام شد آپشن، ولی بخدا انقدر دیدم کسایی رو که حتی نمیدونستن چه موسیقی دوست دارن، اصلااا مذهبی نیستم، یکم زود عصبانی میشم، از واژه‌های تعصب و‌غیرت متنفرم، تو رابطه خیلی دوس دارم بهم توجه بشه ولی نه انقدر احساس خفگی کنم:) ترجیحم اینه که طرفم خونه مستقل داشته باشه و دست و دلباز باشه"
h.a.m.i.i.d.e.h,من قبلنا آدمی بودم که سختم بود رابطه های زیاد داشته باشم و بخاطر همین دوست فقط یکی یا دو تا داشتم حالا که شده سی و چهار سالم دلم میخواد دوستانی داشته باشم که بشه باهاشون هم خوش گذروند هم حرف زد هم کیف کرد هم تکیه کرد هم تکیه گاه شد.خودمم شوخ طبعم خیلیییییی سعی میکنم منطقی باشم تو مواجهه با مشکلات عاشق فیلم دیدن و بیرون رفتن با دوستامم مدرس زبان انگلیسی ام مسئولیت پذیرم کمی محتاطم و خداییش اخلاق بد کم دارم خلاصه با من پیر نمیشین انقدر که میخندین از دستم😂
majix1364,@fitlady_pari موفق باشین
meli_panahiiii,@farzingh80 😂 میترسم همسایه  باشیم
mehri_moghadam59,@ramin.1980 من ساکن منطقه ۲ام میشه دوست خوب من بشی😂😂
_.narcy._,دختر میباشم.۲۶ ساله.پزشک عمومی ام،قصد تخصص ندارم.مشغول طرح هستم.داف به معنی مد و زمانه نیستم‌ ولی به قدر خودم ظاهری دارم.😊بچه پولدار نبودم.انگلیسی مقدماتی رو به تازگی شروع کردم.ساکن استان کرمان.چند ساله که دوست صمیمی نداشتم. اهل دوستی فیک نبودم و نیستم.قصد ندارم وقت خودم یا کسی رو بیهوده تلف کنم و این رو در زندگیم نشون دادم.خانواده سنتی دارم،دنبال کسب استقلال بیشتر هستم.فرد مناسبی باشه درجات بیشتری استقلال فردیم رو به دست میارم.پر انرژی وخیلی شاد نیستم اما فرصتش باشه میتونم اراده کنم و کاری رو‌انجام بدم که حالمو خوب میکنه.درک و توجه،صداقت داشتن و وفا برام واقعا مهمه. توانایی نه گفتن دارم.رک هستم‌.علاقه مند به طبیعت گردی های غیرسخت،فیلم،موسیقی،شعر.فاقد هنر به خصوص⁦☺️دختر یا پسر،هر کدوم مایل بودید خوش حال میشم پیام بدین بهم😉
faribayezamani,@rezaeemohsen1991 بله که هنوز خوشگلیاشو داره 😊 باقلوای شما هم به روی چشم 🍀🌸
yaldarta,@iman_hakimzadeh ممنون ایمان عزیز ♥️
morteza_1099,درود، همه یا تهرانن یا کرج🤦🏻‍♂️یه خوزستانی نیست چرا؟ 😁
