username;text
zahraomidi57;ولی توی اتاق معاینه که دو تا دوتا نمی فرستن که ، موقع نسخه و آزمایش نوشتن شاید بعضی مواقع یه نفر دیگه هم تو اتاق باشه
somaye_abd_;دکتر لیلا محمدی، تهران
rayehezahrasadat;@zahraomidi57 نه توروخدا اونجا هم باهم بفرستن😅😔
ershiakhabaz;دکتر مهدیه احمدی در شریعتی تهران همه این ویژگی ها رو دارن
studio_mahu;خانم دکتر ازگمی پاسدارن بوستان ۹
soheila_258;همه شون دو سه نفر با هم معاینه می کنن😔
rayehezahrasadat;@zahraomidi57 من خودم میخواستم در مورد رابطه و یه مسائلی در این خصوص صحبت کنم که یه خانوم اونجا نشسته بودن و همین شد اولین و آخرین ویزیتم
saraaa_kl_23;@yasaman_bahri متشکرم عزیزم
manzarkhah_m;همه ی اینا به اضافه وقت گذاشتن برای بیمار حتی در حد یک ساعت اطمینان خاطر دادن حتی یه جاهایی مثل یه روانشناس باهات صحبت کردن رو بهش اضافه کنید میشه خانم دکتر سودابه حسینیان 🥰🥰 مشهد هستن @dr.soudabehhosseinian
rahajamshid;توی اهواز من به چند دکتر زنان مراجعه کردم تنها دکتری که حقوق بیمار رو از هر لحاظ رعایت میکنن خانم دکتر فروغ رومیانی هستن
banoamordad;بنظرم بهتره پزشکانی که خلاف این پست هم هستند معرفی بشن،مثل خانوم دکتر فرناز معمارزاده در اصفهان که بحدی به شرایط خصوصی بیمار سرک میکشن که آدم خشمگین از مطبشون میاد بیرون!به هر دلیلی هم سونو میکنن و ..... 😔
mahshid_abroshan;@sfmir دوستشه حتما گفته تبلیغ کنم
rey_khorami;دکتر زینا افراسیاب من خیلی راضی بودم
z.mor.0066;@bahar_h1990 اگه داشته باشند من ندارم
ph_namej;@leila_km2 تهران
mina205;@ferijon3974 بله
elzam2016;خانم دکتر ماندانا لطفی یگانه.ایشون پزشک حاذق و دقیق، با اخلاق، صبور ، متعهد و بسیار دوست داشتنی هستند.جراحی زیبایی هم انجام میدن اما موارد مربوط به درمان رو بسیار علمی و بر پایه دانش روز و متعهدانه پیگیری میکنند. همچنین در خصوص موارد مربوط به ورزش و سلامت اطلاع رسانی های بسیار خوبی انجام میدن. و حتی از رسانه شون نسبت به دغدغه های محیط زیستی هم اطلاع رسانی میکنند. یکی از مهمترین ویزگی های ایشون ایجاد حس آرامش و امنیت در حین انجام درمان هست.
sorayyaasemani;دکتر سودابه وطن پرست در کرج چهار راه طالقانی
maryam.tbi15;@zeinabansari8380
yaassiiiii;دکتر فرحناز ترکستانی در تهران
z.mor.0066;@atiiiieh چهارباغ بالا، روبه روی کارخانه زمزم، مجتمع کوه نور
k33.15;همه این شرایط رو داره دکترم و فوق‌العاده جدی هست توی کارش دکتر رویا کلانتری مطبش شرق تهران هست بیمارستان بانک ملی هم ویزیت دارن
sanaz.e.s;دکتر میردامادی
farzaneh_abolhasani89;@dr.etemadifar خانم دکتر اتوسا اعتمادی فر اصفهان به نظرم تموم خصوصیات بالا رو داشتن❤️
saye1153;@world_in_2022_ نه من زاهدان هستم استان سیستان و بلوچستان منطقه ای محروم که زنان کم توقعی داره این چن روز از خودم بیشتر خشمگینم چرا اجازه دادم با من اینطور رفتار شه چرا اعتراض نکردم چرا نزدم بیرون مقصر اصلی خودمم
maryy6631;دکتر مویدمحسنی،تهران یوسف آباد
saratahvildar;دکتر نوشین نظری. تهران هستن
mandana_f.k;دکتر کاترین پزشکی-تهران
mahshid_m89;@drsemiramisshooshiar من شیراز پیش ایشون رفتم و عالی بودند
samaneh__ataee;@ghazal6469 افتضاحه. پولکی و بی‌توجه به حریم بیمار
elhamhoss;@mi.moo63 دکتر فرناز معمار زاده بسیار به حریم خصوصی و خواست مراجع اهمیت میدن مهربان و با علم کاملا توضیح میدن مشکلات را و دسترسی به مطبشون خوبه اما مثل همه دکتر زنان ها بسیار شلوغ و معطلی داره
mahboudeh;@s.forouzan.aghili ایشون بدترین تجربه من از پزشک زنان بودن، انقدر که مشغول بررسی چهره خودشون تو آینه بودن به من گوش نمیدادن و بسیار هم شرم از بدن میدادن
reyhanehgorji_rg;@dr.arezoo_ahmadi ایشون پزشک زایمان من بودن. همیشه تنها ویزیت میشدم و اگر می‌خواستم همسرم هم میومد داخل (که خیلی‌ها در کمال تعجب اجازه نمیدن!!). زایمانم هم با حضور همسرم بود و ایشون برای این موضوع همکاری تمام و کمال کردن. ایشون در کل اون مسیر با صبوری، اخلاق خوش و با فکر بازی که داشتن، بارداری و زایمان رو واقعا به یکی از خوش ترین خاطرات زندگی من تبدیل کردن.
samaneh__ataee;@ghazal6469 افتضاحه، به شدت پولکی و بی توجه به حریم بیمار
mahshid2546d;@z.ghasemi51 بلههه امثال دکتر قهیری در اصفهان؛ با وجود اتمام دوره بارداری من بدون اینکه من رو به دکتر دیگه ایی برای زایمان معرفی کنن رفتن عمل زانوشون رو انجام دادن ؛
mahboudeh;دکتر نوشین نظری، تهران
fthazadeh;سلام خانم مهربون و آدم حسابی ’ راستش من خودم این دکترو نرفتم ولی همکارم به عنوان دکتر باسواد و با اخلاق معرفی کردند و شنیدم کسایی که سخت باردار میشند به ایشون مراجعه کردند و تحت درمان ایشون باردار شدند ’ خانم دکتر زهرا نادری ’تهران
iamsarah_az;@fatemeebrahimi_a هرجا رفتید کاملیا بیرانوند رو ابدا نرید که تقریبا همه موارد رو نقض میکنه!
naeemeh.o;دکتر نفیسه کاشانی‌زاده عزیز❤️ @dr_nafise_kashanizadeh
nazanin.eslami.rezaei;دکتر سیما عزیز محمدی تهران در خیابان قائم مقام یکی از بی‌نظیر ترین پزشکان زنان ایران هستند.
afsanehakbari65;@dr.nasim.pourdamghan دکتر پوردامغان، کرمان، عالی هستن از هر لحاظ
naeimeh.gh;@z.ahmadi6295 بله تک‌تک ویزیت میکنن و همه کارهارو خودشون انجام میدن … وزن و فشار و همه چی
elhamhoss;@shafiei_zeinab توی اصفهان من زیاد این تجربه رو داشتم اما فرناز معمار زاده ساختار مطبش حتی جوری هست که منشی اش هم نه صدا میشنوه نه میاد داخل...کلا مجزاست
dailyofme;دکتر طاهره اشرف گنجویی، البته تخصص زنان و فوق تخصص انکولوژی هستند، خیلی صبور و مهربان هستند. تهران- سعادت آباد
edalatsara;@dr_sahar_farzin_moghadam دکتر سحر فرزین مقدم
samaneh__ataee;فرشته حقیقت،افتضاحه، به شدت پولکی و بی توجه به حریم بیمار
fatimasharbati3;دکتر مژگان حجتی ،تهران
bahar_9170;@mona.rajabalian لطفا اگه ممکنه پیجشون رو بذارید
zbr2878;لطفا قم هم معرفی کنید🌸🌱
hanie.hasani;❤️
royabaratpur;@mi.moo63 عزیزم دکتر عطاالله قهیری و من در اصفهان
world_in_2022_;@saye1153 بیشتر ظلم در حق مناطق محروم میشه تو کشور ما.😢😢
yara_javaheri;خيلي ممنون بابت اين آگاهي دادنتون، واقعا پيج تون خيلي مفيده👏👏👏👏
imsamira.mby;دکتر نیره سیدی مقدم تهران بیمارستان صارم
elahe.zol;@dr.faranak rasekhدکتر فرانک راسخ مطبشون کرج چهارراه طالقانیه.ایشون بی نظیرن. آرامش و اخلاق و تخصص همه رو یکجا دارن
zari_keikha;@shafiei_zeinab دکتر عطیه منصوری هم همینه مشهد اونقدر شلوغه که حتی آزمایش تیرویید ننوشت ماماش برلی من که ماه ۳ بارداری دوقل و ۵ واحد بالل رفت
imsamira.mby;@dr.seyedimoghadam.bardaransite
samaneh__ataee;@shahlamoradi229 فرشته حقیقت،افتضاحه، به شدت پولکی و بی توجه به حریم بیمار
fatemeebrahimi_a;اره ،اون و پروین خرمی رو کلا نباید رفت
rafatmousavi;پزشك زنان من خانم دكتر ويدا عميد نازنينم همه ي اين خصوصيات فوق العاده رو باهم دارن
rafatmousavi;@rafatmousavi تهران،
khosroabadi.mojgan;ممنون ازت هدی جان❤️ که اینقدر دلسوز و دغدغه مندی. این پست محشره 👌🏻 👌🏻 👌🏻
dailyofme;@dailyofme تجربه ورزش ور بارداری در خصوص ایشون نمیدونم چون اکثر بیمارهاشون با توجه به فوق تخصص ایشون که انکولوژی بهشون مراجعه میکنند
ghazal6469;😲 تابه حال چنین چیزی راجع بهشون نشنیدم، کجا توسط ایشون ویزیت شدید؟
simabadr2007;سلام آقای دکتر سعید خطیب‌لو تهرانتلفن مطبشون 88555264
life_of_bahar;دکتر مریم باوریان . مطب شون میرداماد نبش جردنه . فوق العاده دکتر خوب و انسان شریفی هستند . فقط مطب شون حیلی شلوغه و معطلی زیادی داره @drmaryambavarianobgyn
dr.sara.rstmi;آقای دکتر سعید البرزی شیراز عالی هستن من خودم پزشکم و ایشون سال ها پزشک مادرم بودن و همچنان هستن بی شک بهترینن
saeede_samani;دکتر بی بی قدسیه علوی در مشهد تمام این موارد رو دارن و اعتقادی هم به سردی و گرمی ندارن فقط مورد ۵ رو مطمئن نیستم چون برام پیش نیومده سوال کنم
atiiiieh;@z.mor.0066 ممنونم. مراجع رو تکی ویزیت میکنن؟؟
najma_sa;@dr.nayeri.obgyn دکتر هلیا نیری تهران - شهرک غرب ارزش و احترامی که برای حقوق بیمار قائل هستن بینظیره
suzi_h_a;@r_rafiee_89 بعید می دونم دکتر زنانی در ایران پیدا بشه که برای خانمی که رابطه جنسی نداشته پاپ اسمیر انجام بده
dr.sara.rstmi;@dr.sara.rstmi البته واسه خانم هایی که حساس نباش روی جنسیت پزشکشون .
fgh.amini;@fgh.amini @dr.mahdiekiahosseini
hanie_hosseini_;دکتر شراره آذری آزاد- تهران
azadetbr;@nooshin493 اتفاقا دارم همینکارو میکنم.تو کامنتا دنبال دکتر خوب تو شهر و حتی استان خودم (خوزستان) میگردم.تا بدین لحظه کسی معرفی نشده😌
maryam.ravanbakhsh2020;@saaraa_sgh البته پزشک نیستند.ماما هستن
golnaz83;دكتر پوران حاجيان-تهران هستند @dr.hajian_gyn
foodeina;تو بندرعباس کسی معرفی کرده؟؟
zohrehparhizz;دکتر پرهیز متخصص زنان شهر دهدشت.
i.am.ssaarraa;@marjanmoien منم با ایشون زایمان کردم، بهم گفتن باید سزارین بشم ولی با بیمارستان ب توافق نمیرسیدن، آخرش سزارین شدم ولی واقعا از نظر روحی و جسمی اذیت شدم، بیست روز بعد از زایمان هم که برای چکاپ رفتم بهم گفتن چقدر شکمت بزرگه و نیاز به عمل زیبایی داره پولاتو جمع کن🙄🙄🙄🙄 و چقدر من خودمو باخته بودم اما خداروشکر با سرچهایی که کردم خیلی شرایطم بهتر شد، نمیگم شکمم تخت شد ولی بد هم نیست
sepidehadeli;@katayoun_adib دکتر نصر لطفا تبلیغ نکنید. برای هر مریض حتی یک دقیقه هم وقت نمیزارن. عین ربات با مریضها برخورد میکنند. چند سال پیش خیلی خوب بود. ولی الان نه متاسفانه.
hajarxatoon;دکتر هدا بدری از کرمانشاە فوقالعادە هستن❤️❤️
faride_daria;دکتر معصومه اسلامیان و دکتر سرور شیراز
haniehandevari;سلام هدی جان سوالم مربوط به پست نیست.امکانش هست راجب مواد فرنی بچه ها تا یکسالو توضیح بدین؟آیا شکر و شیرپاستوریزه تا یکسال به هیچ وجه استفاده نشه؟
malihehsinaie;دکتر حمیده عباسی کرج زایمانم تو عید بود دکتر خودم بخاطراینکه میخواست سفر بره گفت بیا ده روز زودتر سزارین کنم من قبول نکردم و دکتر عباسی به دادم رسید بعد از زایمان هم حواسش بهم بود یادآوری می کرد مکمل آهن و کلسیم بخورم دکتری نیست که به آدم استرس بده و آرامش داره و منشی ایشون هم بسیار مهربون هستن و رفتار دوستانه دارن
andisheh1vish;@mina205 فوق العاده هستند ایشون
shafaghbidel;@mani_hala امیدوارم که این مورد برای بقیه پیش میاد چون واقعا برای مادر استرس زا و ناراحت کننده است 🙏
soheila.borji;اقای دکتر اصغر گلستانه ❤️تهران خیابان مطهری
mahgolbf;خانم دکتر کمالی، تهران 😍
soheila.borji;@soheila.borji ایشون اهل تبلیغ نیستن و فقط افرادی پیششون میرن بهم ایشون و معرفی میکنن
shehni_beauty_center;@a30gh عزیز رزا امیرپور فوق العاده بی مسئولیت و بی سواد هستش
sepidehadeli;@marieyeh ایشون فقط کریض ivf توجه میکنه. اگه بدونه که نمیخوای ivf کنی دیگه بهت اهمیت نمیده. اصلا با اخلاق نیست متاسفانه
anahita.iranpour;@manijebidhendi1355 ايشون بينظير هستند
zahra.raf;@zei67694 منم ازشون راضیم😍
d.pezeshki;چقدر خوبه که اینفلوئسرهایی مثل شما هستن هدی جان❤️
kiiimiiia_68;@zahrasattarkhan دکتر مریم کسراییان خوب هستن
shehni_beauty_center;@nastaran.mnz دکتری که برای پول کار کنه اون دکتر نیست دلاله
d.pezeshki;دکتر پریسا مقتدایی همه این صفات را دارند و به حریم شخصی مراجع احترام میذارن🌷
shamim.zarkooei;سلام وقت بخیر اگه میشه کرمان هم معرفی کنید من پیش هرکی میرم این ویژگی هارو نداره دیگه میترسم پیش دکتر زنان برم
shehni_beauty_center;@laleh.hamiiid دکتر از دید من کسی که تا زمان اخر در کنار بیمارش باشه نه اینکه ماه اخر بگو برو پیش فلان دکتر زایمان کن من میخوام برم مسافرت عز قبل میدونست که میخواد بره ....
_.hannaaaaaah;@leila_km2 تهران هستن عزیزم
sahar.v70;@dr.atpejman
_z_n_93;دکتر سارا مسیحی اهواز
shehni_beauty_center;@mahdookht1993 هنوز اسم در نکرده که دیگه اونم مول بقیه بشه
elham28227985;خانم دکتر مژگان کریمی زارچی تهران خیلی عالی هستن
mahdie.m.kl;@dr.marjan_asadipour 🔥❤️
l.f94940;کرمان چی؟
shabnam_phk;خانم اعظم خیابانی در تهران ، صادقیه @mamasite.ir
shima.jahani.i;@somayekhatibi جدی؟ 😮🤔 ولی زمان من اینجوری نبود تنها میبرد و کامل توضیح میداد فقط رو وزن حساس بود که اونم خوب بود به نظرم
zahraomidi57;اگه با دقت پست هدا جون رو با دقت بخونید ؛ متوجه میشین که منظورشون رعایت حریم خصوصی تو اتاق معاینه ست عزیزم !
samira_ghasemi1395;@dr_ensafgoo بهترین و مهربونترین دکتری که همه شرایط فوق رو هم دارا هستند 😍. تا آخر عمر مدیون مهربونیشون هستم❤️
maryam.ravanbakhsh2020;@pegah.sotoudeh مطمئنید....اگر اینطور بود که تو پیجشون اینقدر تبلیغ عمل زیبایی نبود
ft_s91;دکتر بیژن ملک احمدی تهران محدوده میرداماد شریعتی پزشک فوق العاده با تجربه دلسوز .فوق العاده برای مریض وقت میگذارن.اصلا پولکی نیستند.زایمان هم تشویقشون به طبیعی هست
live_your_life_ana40;دکتر عاطفه اشتری ، مطبشون تو شریعتی تهران و بیمارستان صارم هم هستن
mrs.shalbaf;@farnaz.s136994 دقیقا
maryamzare07;دكتر بيژن شاهرخي مطب شون قائم مقام فراهاني و زايمان ها رو بيمارستان دي و تهران انجام ميدادن زمان من ( من بيمارستان دي رو دوست نداشتم قطعا اگر تجربه امروز رو داشتم تهران رو انتخاب ميكردم علتش هم رفتار غير حرفه اي پرستارها براي گرفتن پول به عنوان شيريني بود فرصت نداده بودن من و بچه بيايم توي اطاق تا از همسرم تقاضاي پول كنن در حالي كه ما براشون پاكت حاضر كرده بوديم ميتونستن كمي خوددار باشن) . بينهايت پايبند اصول اخلاق پزشكي هستند و تنها تمركزشون روي سلامت بيمار هست، من در تمام سالهاي كه مريض شون بودم يكبار هم نشنديم بحث عمل زيباي توي مطب شون مطرح باشه، و هيچ وقت چند نفر رو در يك اطاق معاينه نميكنند و شرايط مطب شون احساس امنيت و آرامش خيال ميده به همه مراجعه كننده ها. هميشه دو تا خانم دستيار حضور داره و هر كدوم در يكي از اطاق هاي معاينه مريض ها رو همراهي ميكنه. و منشي شون هم كه كمي جدي و اصولا خشك هست ولي در كل خانم خوبيه 😁 در تمام مدت بارداري حواسش به سلامت شما و بچه با دقت بالا هست و دستورهاي عجيب و غريب كه بعضي ها ميشنوم به مريض هاشون ميدن رو نميده فقط ميگه آب خيلي خوب بخوريد و ويتامين ها و زندگي عادي تون رو بكنيد و من حواسم به بقيه چيزا هست:) تنها نكته منفي كه بخوام بگم اگر قبل از بارداري براي سالها مريض شون باشيد هر چند وقت يكيار ممكنه بگه داره دير ميشه نميخواي بچه بياري😅 من به علت ترس شديد از زايمان طبيعي از ابتدا و قبل از بارداري گفته بودم ميخوام سزارين شم و نميدونم دكتر خودش مريض ها رو تشويق به چه نوع زايماني ميكنه. همزمان قبل از بارداري و بعد هم در ابتداي بارداري به چند بيمارستان و پزشك ديگه مراجعه كردم كه به علت رفتارهاي خيلي بيزينسي و نگرفتن حس آرامش در مطب يا بيمارستان انتخاب نهايي من همون دكتر شاهرخي بود. و روزي هم كه مهاجرت كردم يكي از چيزاي كه خيلي بابتش غمگين شدم نداشتن دسترسي به دكتر شاهرخي بود، اميدوارم هر جا هستند سلامت باشن. نزديك ٥٠ سال سابقه دارند :)
shima.jahani.i;@somayekhatibi بعد هم تشخیصشو راجع به خیلی ها شنیده بودم که عالیه واسه همین معرفی کردم
nazanin__haq;@dr.mahtab.marjani ❤️
nasrinrahimi1361;خانم ليلا سلطانی تهران خیابان ابوذر روبروی بیمارستان پیامبران
alipour.hasti;دكتر حميد مطاهري بيمارستان دي تهران
shina_shina_99;دکتر مائده دارایی خیلی خوش برخورد هستن و متخصص زنان. تهران میدان ونک. خانمایی که ازدواج نکردن راحت میتونن مشکلات در خصوص زنان و مشکلات مربوط به رابطه رو مطرح کنن باهاشون. پزشک فوق‌العاده ای هستن
marfar333;دکتر ویدا رضوی اصفهان
hrabiz;دکتر مریم پزشکیان متخصص زنان در مشهد
__reyhankurd;@mina205 👌🏻👌🏻👌🏻
nasrinrahimi1361;@nasrinrahimi1361 البته مورد تمرکز نداشتن رو ازدواج رو نمیدونم ولی بسیار صبور خوش اخلاق و محترمن
_niiloo.t_;دکتر صفیه عشوری مقدم تهران
somayekhatibi;@shima.jahani.i من هم به خاطر تعريفهايى كه از سوادشون شنيده بودم بهشون مراجعه كردم. ولى تجربه خوبى برام نبود. فكر مى كنم كه هدف از اين پست دقيقا همين بوده كه پزشكانى رو پيدا كنيم كه روى وزن ما حساس نيستند و به حريم شخصى و حقوق اوليه مراجعانشون احترام بيشترى مى گذارند. من بعد از خانم حاجى باقرى به خانم دكتر معصومه فلاحيان توى ساختمان پزشكان فرمانيه مراجعه كردم كه همونطور باسواد و باتجربه هستند و هيئت علمى دانشگاه بهشتى هم هستند و هيچ كدوم از ايرادات رفتارى خانم حاجى باقرى رو هم نداشتند. به هر حال هم تجربه هاى ما متفاوته از هر دكترى و هم انتظاراتمون متفاوت هست. 😊
ra_faran2021;دکتر مهشید گیلانی پور تهران
meshkat71;@somaye_gholipor88 من یک دفعه تو بودم پشت پرده اون قسمت که تخت معاینه هست، هنوز لباسم رو کامل نپوشیده بودم که دکتر مریض بعدی رو فرستاد پشت پرده هم اون شکه شد هم من خیلی تجربه ی بدی بود، جدای از اون تو اتاق هم یهو دو تا حتی گاهی سه تا مریض با هم هستند و جلوی اونا مشکلات و مسائلت رو میگه که برای من آزار دهنده بود
etemadiiii9saba;@sweet_lover_mah شما این کامنت تکراری رو برای همه می نویسید یعنی پیش همه این دکترا رفتین!!؟؟
r_rafiee_89;دکتر آزاده خزایی در بیرجند در حدی که من در مراجعه متوجه شدم سه مورد اول رو رعایت میکنن
sheykhan.m;سوزان پیروان تو تهران
ra_faran2021;@eng_samavat اصلا خوب نیست
behdad79;دکتر لاله اسلامیان
sweet_lover_mah;@etemadiiii9saba یه کامنت دیگه من رو نشان بده همین الان زود
mediya_etemadi;دکتر مژگان کرم نیا فر، دکتر من برای زایمان پسرم، نمیتونم بگم چقدر تشویقم کرد به زایمان طبیعی و درست راهنمایی ام کرد، من آنقدر آماده بودم برای زایمان که در عرض سه چهار ساعت زایمان فیزیولوژیک داشتم، من رو تشویق کرد از هفته های اول بارداری ورزش کنم و واقعا نود درصد زایمان خوبی که داشتم رو مدیون ایشون هستم🤗🤗🤗 در مورد ویژگی‌هایی که گفتید همه رو دارند فقط چون سرشون شلوغه وقت گرفتن ازشون سخته و ممکنه چند ساعت معطل بشید.
samira62ra;دکتر نیک نفس بیمارستان صارم. حس اعتماد به نفس هم میدن و استرس را از بین میبرن❤️ @dr.niknafs
themahnaz;@samanehemamii ممنونم🙏🏾
maryamvat;توی مشهد خانم دکتر متین عطاران و ملیحه حسن زاده معروفند. دکتر عطاران در زمینه نازایی و دکتر حسن زاده انکولوژی زنان
zzaahhrraa2020;@dr.elahe.kohansal
maed_flh;@solmaz.nezamivand
_diana__sa;@h_n_deniz سلام خانوم دکتر تهران هستن ؟؟؟ میشه آدرس مطب اشون رو بگید 🙏🌱
eliye_naz_;@alice_in_wonderland_sino عزیزم کجای تهران ؟ شماره ای دارین ازشون ؟
eliye_naz_;@alice_in_wonderland_sino میشه شمارسونو به من بدبن ؟
mariamsamiei;خانم دکتر زویا صادقی‌پور 👌🏽🌟
hosnisaberi;خانم دکتر مرجان سعادت شیراز
eliye_naz_;@dr.solmaz_salehyan شماره ای ازشون دارین ؟
sara_n_m_j;دکتر نجمه سمیعی و دکتر لیلا قائدیان شیراز، فوق العاده دلسوز و متعهد هستند
parisa_navid;@dr.lidamohammadpour بهترینای زنان❤️❤️❤️ عاشقش میشید😍
sweet_lover_mah;@etemadiiii9saba بدو کجا رفتی چرت میگی بیا
pinnnk.80;اصلا دکتر خوبی نیستن دکتر بنافتی... بسیار پول دوست و هزینه تراش
zahra__zrl;دکتر ترانه مغازه ای تهران هستن❤️
mediya_etemadi;@mediya_etemadi @drkaramnia
hodanorooziii;دکتر زهرا کبریایی مشهد
na.fi.3.th;دکتر صفورا حشتمیان شهرستان رزن همدان😍
mona.rajabalian;فکر نمیکنم پیج داشته باشن. سنشون بالاست. اما توی گل اسم و شهرشون رو سرچ کنید اطلاعات و آدرس مطب میاد براتون
eliye_naz_;@jeyrran کجای تهران عزیزم ؟
ana.mi.sabet;@athena_aghajani اوه اوه بله ایشون رو منم شنیدم، اون خانمیم که فوت شد اسمش بیتا بود و هموز سالشون هم نشده!!!
salmehjl;خانم دكتر ترانه مغازه ، خيابان شريعتي
pinnnk.80;@pinnnk.80 مطبش بسیار شلوغ .. ذره ای برای وقت مراجعه کننده ارزش قائل نیست و منشی هاش هم بسیار بی نزاکتن..انگار مربی مهد کودکن... با مداد میکوبن رو میز و هی میگن هیس ساکت
naeimeh.gh;@behshidhgh بله کاملا اگه مشکل پزشکی نداشته باشید
zahra.kh_60;@roz.lifestyle بله متاسفانه خیلی شلوغه ولی برای من و خواهرم یه مشکل در زمان حاملگی پیش اومد و ایشون بچه خواهرم رو به سلامت به دنیا آوردن و بچه من با یهدکتر معروف دیگه از بینرفت
farinaz.skh;@mani_hala اگه اطلاع داده نیامده که ایرادی نداره. پزشک هم انسانه و حق داره سفر بره!! ولی اگه روز زایمان رفتن و فهمیدن دکترشون نیست بله استرس زا میشه
pinnnk.80;دکتر زلیخا عطارد..ساری... بسیار با وجدان و با اخلاق
zohrehbagheri.zbb;دکتر وطن خواه، کرج، چهارراه طالقانی
naeimeh.gh;@ghazal6469 فرشته حقیقت که ۲۰ نفر و با هم میبینه
sabam219;یه اردبیلی تو پیجتون نیست واقعا؟ یک ساعت تمام دارم کامنت میخونم، هیچ گونه رد پایی ازشون نیست 🤨 من غیر بومیم، اگر کسی اردبیل دکتر خوبی میشناسه ممنون میشم راهنماییم کنه🌹
maryam_bzg;خانم دکتر فرشته سرباز ،تهران تجریش
afson.asadi;دکتر دیباج و دکتر ناتاشا حقیقی
faezeh__ebadi;تهران/ دکتر نیلوفر شکیبائیان
naeimeh.gh;@mi.moo63 عزیزم دکتر شهشهان و برو … من ۶ ماهه زایمان کردم … تک تک میبینه و بسیار با اخلاقه و همه کاراشو خودش میکنه … وزن و نوار قلب و فشار و همه چی …. فقط سونو نداره تو مطب … بهترینه … بسیار ارامش داره و هر نفر ۲۰ دقیقه داخل هست … فقط منشیش بد قلقه همین .
marjan.owliaey;تهران/خانم دکتر مرصوصی/برای بارداریهای پر خطر/ در شرایطی که یک دکتر بی وجدان به خاطر شرایط پر خطر من،من را قبول نکرد که نکنه براش دردسر ایجاد کنم ،خانم دکتر مرصوصی جون من رو نجات دادن
ana.mi.sabet;ایشون اگه بارداری زیر نظرش باشید یهو میبینید عمل سزارینتون رو نامه میده برید پیش یکی دیگه انجام بدید! چون چند وقت یبار ایران نیستن. ببینید یهو به مادر چه استرسی وارد میشه که دکتر سر سزارینشون تغییر کنه
khazraei1978;@delbar.house سلام .سابقه چند تا چند تا بیمار رو باهم می دیدند...
baharak__bagheri;دکتر زهرا طلایی در تهران نیاوران❣️ بی نظیر. به عنوان یک پزشک شریف و همراه و همدل. واقعا سلامت روح و روان مراجع براش در بالاترین درجه اولویته.
mahsanattari_51;دکتر فاطمه سماعی تهرانی سیدخندان مطب دارن من عمل هیستروکتومی انجام دادم و از ویزیتهای قبل و بعد عمل و خود جراحی فوق العاده راضی بودم بسیار مهربان محترم هستن
pinnnk.80;با احترام دکتر بنافتی اصلا برای وقت مراجعه کننده ارزش قائل نیستن... مطبش بسیار شلوغ و چند ساعت باید منتظر بود... الان نمیدونم ولی قبلا برای سزارین زیرمیزی میگرفتن..بسیار پول دوستن و هزینه تراش
annazareii;عزیزم دکتر میترا کیان تقریبا همه ی موارد رو رعایت میکنه،من خودم یه مدت پیششون میرفتم و راضی بودم،هم از طرز برخورد و هم تشخیص
mi.moo63;@marjanmoien ممنونم عزیزم بله تقریبا همه تو دوران بارداری به مراجع اهمیت میدن اما برای معاینات دوره ای و پستان و ویزیت معمول اصلا یعنی من تابحال پزشکی رو ندیدم که حاضر باشه پستان بیمار رو معاینه کنه ، خوش خلق باشه ، به مراجع معمولی و دغدغه هاش گوش بده و براش وقت بذاره و نخواد تیغش بزنه و بااجبار یهو سونو واژینال یا تست پاپ اسمیر سر خود انجام نده
minasara764;@ghazal6469 افتضاح و بی وجدان
ziba89;دکتر فرشته سربازی در تهران
mehrana.selfcare;دکتر ارزو ناصحی عالی هستن @dr.arezoo.nasehi ❤️
sara.r.moghadam;@rahaa.afz عزیزم این دکترایی که معرفی کردین همه اون شرایط رو دارن ؟ آیا ویزیت تک نفری انجام میدن ؟
za.hra.m2000;فقط مردها رو که میذارن ذوق میکنیا😂
farasarah;@_kimiyummy دکتر مهتاب مستشار سال هاست پزشک زنان من هستن و واقعا از هز لحاظ حس و حال خوبی باهاشون تجربه کردم 😍
charmina_bag;دکتر معصومه کابوسی توی گرگان
elham.najafzade.azghandi;دکتر نفیسه ثقفی مشهد👏
lavender_.2000;@dr.soodabeh_hooshmand پزشک مسئولیت پذیر دلسوز مهربان با اطلاعات علمی بروز و روابط اجتماعی خوب
a30gh;@shehni_beauty_center چطور مگه؟من چند ساله زیر نظر ایشون هستم و برای هردو بارداری و زایمان هم پیششون بودم و راضی بودم.این کارایی که توی پست گفتن رو انجام نمیدن.چند بیمار با هم‌نمیفرستن داخل و میزارن همسر همراه خانم باشه.البته اینا وظیفه هر دکتریه ولی انقدر اوضاع خرابه الان به چشم لطف بهش نگاه میکنیم.از همه مهمتر کارتخوان دارن😐😐کلا متاسفم برای قشر پزشکی
masii_deldar;مشهد خانم دکتر ملیحه حسن زاده مفرد 🌱
za.hra.m2000;@ff.asgari شهرقدس خانم اعظم فتوحی هم میشناسین؟ خوبن؟
za.hra.m2000;@caramel_cake_ramsar پیجشون رو میدید لطفا
pinnnk.80;@saye1153 ایکاش اسمشونو بگید دیکران هم بشناسنش..شاید اینطوری یه فکری به حال اخلاق حرفه ایش کنه
alinejad4376;هر چی فکر میکنم دکتر زنانی که مورد دو رو رعایت کنه نمیشناسم
leilaa_hosseinipour;خانم دکتر حاجی باقری ، شیراز ،رو ب روی بیمارستان سعدی ساختمان پزشکان شهر طبقه ۳
