username;text
_elnaz_khajehmahdi_;@iamyaasaamaan سلام شما ساکن کرج یا تهران هستید آیا ؟
zibaa.bayat;آدم میترسه به کسایی که شریف بودن کامنت بده😂
___._.luna._.____;سلام وقتتون به خیر و نیکی. من بیست و پنج سالمه ، تهران ام و دانشجوی ارشد، مهم ترین چیزی که دوست دارم تو پارتنرم باشه پختگی ،ارام و امن و مستقل بودنه. اگر خودتو میشناسی و میدونی از رابطه چی میخوای، اهل مطالعه هستی و پختگی فکری داری و میشه رو نظرات و کمکت حساب کرد، خوش صحبت و اندکی درونگرا و حمایتگر و قاطع هستی، میتونی تا یکی دو سال اینده به ازدواج فکر کنی، متعهد و پایبند به اخلاقیات هستی، بلدی نه بگی و نه بشنوی، (واقعا کنجکاوم ببینم کسی هست همه اینارو با هم داشته باشه😂) و یه یار مهربان ، خوش ، شنونده و کمی سردرگم میخوای، دوست دارم باهات معاشرت کنم شاید خوب پیش رفت و یار و جانان هم شدیم. برای رابطه توجه و زمان و انرژی میذارم پس انتظار دارم متقابلا اینا رو بگیرم. خط قرمزم تو رابطه احترام متقابل و شفافیت و توجهه. ترجیحم اینه که صمیمیت خیلی اروم ایجاد شه.
yasamansaeedi_;@rose_z_hp کجایی؟
amir_h2030k;@fransdvoo بیا پیج من پیداش میکنی😂
behnaz_tata;@f_good_7 😅عزیزمی، باقلواتو بخورم ایشالا
__alma__95__;@__alma__95__ اینجا ریپلای میذارم شاید بخونین. دلم نمیخواست غر بزنم ولی مجبورم انگار! خواهش می‌کنم خواهش می‌کنم خواهش می‌کنم اگر تکلیف مشخصی با زندگیتون ندارین به من پیام ندین. واقعا نمیدونم چرا پیام میگیرم و میگین که یادم رفته چی نوشته بودی! یا سوال میپرسم جوابشو میپیچونین! واقعا این رفتارها بعیده از یک آدم بالغ. خواسته‌ی زیادی ندارم به نظرم این کار واقعا یه‌جور بی احترامیه اگر دوست داشتین پیام بدین به من مد نظر قرار بدینش ممنون میشم
mojgan_attar;@zeynab_dasta74 خب خیلی طبیعیه اخه.الان من بگم خیلی آدم گند اخلاقیم کی میاد بگه سلام😂😂😂آشنایی برای همینه دیگه
isfahane_nilgoon;خوب و صادقانه گفتگو کنین انتخاب واقعی خواهید داشت آنچه مناسب شماست
vahid.rezaeiy;@afra_fit میشه توضیح بدی الان بعدا دیر میشه 😁
_elnaz_khajehmahdi_;@f.azad55 من با شما موافقم اصلا اومدم کامنت بخونم ببینم کی دوست داره با من دوست شه . دختر خانوم ها رو عرض میکنم البته دیگه
samane_shahmohamadii;@leoi7654f هیجان سفر وماجراجویی
sepid_thr;من میام کامنتارو بخونم و از اینکه میبینم چقد خوب خودشونو معرفی میکنن لذت میبرم از شجاعتشون از اینکه میدونن با خودشون چند چندن خوشم میام 🤗🤗🤗
maryam_i_18;تا چشم کار میکنه کسی از تبریز نیست🤭🤭
itsaboutvillanelle;@m0danloo تو عشقی هر کی دو رو ببره خر شانسه😁😁😁حسودم هستم با اجازه تون😬😬😬
itsaboutvillanelle;@itsaboutvillanelle تو‌رو😁
masipour;@maryam_i_18 😂😂😂
haniehabedin;ای یلدای نازنین❤️❤️
mm_shiri;@iamyaasaamaan عزیزم میشه برای منم لینک بفرستین؟ممنونم🙏🏻🌹
majic.match;@amy_farrah_fawler65 گرفته فرض میکنم😅
siminh55;سلام سیمین هستم ۳۵ ساله ساکن متل قو، فوق لیسانس شیمی الی ، شاغل
sepid_thr;😂😂😂
sare.shekari;من همسن شمام و ساکن شرق😍میتونیم دوست بشیم با هم ورزش کنیم تا دیت مورد نظرمون پیدا بشه🤓
mahyar.sky7;@mojgan_attar مژگان خانم پس کمیسیون ما یادت نره 😊
mahyar.sky7;@maryam_i_18 رفته گل بچینه
sare.shekari;@reshbellek شما آقایی یاخانوم؟؟ 😮
_neginyp;ببخشید یکی اون کولرم روشن کنه گرمه😁
hrvpictures;چرا هیچکس از خارج نیست🤷🏻‍♂️🤦🏻🥲
mojgan_attar;@mahyar.sky7 😂😂حتما
weecko_world;سلام. علی هستم. .... ۳۱ ساله.... ساکن یزد .... مهندسی برق خوندم و در همین زمینه هم کار میکنم. دنبال دوست خوب میگردم. ....
mahboubeh.eftekhari;سلام من ساکن گرگان هستم و ۴۰ سالمه شاد و پر انرژی هستم‌هنر خوندم و تو رشته خودم فعالیت میکنم برونگراو و اجتماعی هستم قد بلندم و مرتب ورزش میکنم تمایل دارم لا فردی آشنا بشم که از نظر سن و قد بامن تناسب داشته باشه
hashemi.azadeh;@mojgan_attar ، دقيقا درسته و همون كه شايد هر كدوم از ماها هم بدونيم ولي اون قدرت بيانش خيلي مهمه 👌دمشون گرم
isfahane_nilgoon;یه معرفی کوتاه متولد پنجاه اسفندي عاشق خانواده طبیعت گردش مطالعه هنر دوست به دنبال دوستانی برای دور همی سالم ولذت بخش و گردش به دور اصفهان
minasalehi63;@saeed._.moghaddam 👌🏽🌱
saraa.crewe;سلام ! منم بازی 😍🤚 سارا، سی و شش ساله از بابل 🕶 روحیاتم از کامنتم مشخصه 😄 شغلم هم دوس داشتی توضیح میدم😉
neda_rauofi;@khosrow_saberi تولو خدا یه دوست آدم حسابیت هم به من معرفی کننننننن😂 بخدا دختر خوبیم
parisa.golzarii;❤️
raana.nejhad;@rasoul3.14 az ghabl amade bodan😂😂
majidariya;@marymhni 😂
neda.zhi;@sedayepoochedroon شرمندم نکنید😂
setare._.sol;.
majidariya;@neda_rauofi 👏 تو چرا مجردی!
raana.nejhad;@emrankarimizade 😂😂😂
neda_rauofi;@mohsen_rsl1988 باید روی اعتماد به نفسش کار کنه
raana.nejhad;@ho3ein.abdi awliii boood😂😂😂😂
majidariya;@faribayezamani 😂
bahar.mohamadzadeh;😍😍😍💕😁
just_a_simple_faeze;@sina71.shz 👌🏻👌🏻
saeidehh.98;@zhre_kd دوباره فقط کامنتارو بخونیم یعنی؟🤦🏻‍♀️😂
fakeiranianuser2;سلام ، من دخترم از غرب تهران بیست و هفت سالمه قدم صد و هفتاد وزنم هفتادوچهار ، در حال حاضر توی یک رابطه متعهدانه باز هستم، اما از نظر احساسی و زمانی و اشتراکی میخوام با یک فرد دیگه ای ارتباط نزدیک جسمی و عاطفی داشته باشم.خودم بیشتر درون گرا و انتزاعیم و نسبت به مردم یکم سرد و منطقی ام، اما با کسی که رابطه نزدیک دارم احساساتی ام. در مورد کسی که میخوام باهاش باشم فاکتوری که برام مهمه باهوش بودن، تاحدودی ظاهر و تقریبا هم سن و نسبتا متعهد بودن،خیلی تو زندگی شخصیم سرک نکشه و از مفاهیمی مثل غیرت و جنسیت زدگی و ... بیزارم. دنبال این نیستم رابطه به جای خاصی بکشه، تنها چیزی که دنبالشم اشتراک و یکم احساس دلبستگی و اشتیاقِ
soal.va.javabbbb;@mol.moh سلام خوشحال میشم بیشتر باهات آشنا بشم اگه دوست داشتی اکسپت کن و رکوئستمو
faribayezamani;@majidariya 😁
samira.mokarami;سلام سمیراهستم ۳۵ ساله مجرد کارشناسی حقوق خوندم اما شغلم تکنسین چشم پزشکی هستم اهل تهران یه مهر ماهی حساس و اروم و منطقی اهل گفتگو و تبادل نظر اهل گردش و سینما به موسیقی و کتاب علاقه دارم و فوتبالی ام شدید پرسپولیسی و عاشق شنا 😍😍😍😍
mobinmasoudinasab;@amy_farrah_fawler65 ای بابا،روز گرفتن جایزه نوبل که سر عقل اومده بود!😑😅
sep1365ehr;با سلام یه پسر اهوازی شاغل و مستقل، ۳۵ ساله هستم، متعهد به خانواده و کار، پایبند به اصول زندگی، و دنبال یه رابطه سالمو هدفدار که اگر قسمت باشه به ازدواج ختم بشه، لطفا اگر خانمی از اهواز هست خودشو معرفی کنه 😊
sawyer100001;سلام من ٤٦ سالمه، خانم، ساكن تهران، قد ١٦٠، وزن ٥٨، همسن و سالهاي من خيلي وقته ازدواج كردن و بچه دارن ولي براي من قسمت نشد. كارشناسي خوندم و شغل خوبي دارم، كارم رو هم دوست دارم، رابطه لانگ ديستنس و مهاجرت مناسب من نيست. دنبال رابطه جدي و سالم و تشكيل خانواده هستم. آدم آرومي هستم، صادق و مهربان هستم، اگر كاري از دستم بربياد براي ديگران انجام ميدم، كلا مهرباني كردن رو دوست دارم، چهره م سن كمتري رو نشون ميده طوري كه اكثرا باور نميكنن سنم رو؛ به صورت طبيعي بچه دار نخواهم شد و فكر مي كنم بچه از طرق پزشكي هم نمي خوام، مواقع بسيار اندكي ميگم بچه داشتن خوبه اما بيشتر مواقع حسم اينه كه بچه مسئوليت بسيار زيادي داره و نگراني براي آينده ش منصرفم ميكنه، البته قبلا خيلي دوست داشتم بچه داشته باشم، اينو گفتم كه بگم برام مطلق نشده اين موضوع؛ فردي رو مي خوام كه از لحاظ سني به من بخوره، نقش بازي نكنه، خودش باشه، صادقانه و محترمانه رفتار كنه، اهل زندگي سالم باشه، برام مهمه اون فرد اهل سازش باشه و چالش ها نقطه عطف زندگي باشن براش نه بهانه ايي براي كنار كشيدن، از لحاظ مالي مشكلي ندارم ولي ميخوام طرف مقابلم هم به ثبات رسيده باشه و بتونيم در كنار هم و با مشاركت هم زندگي كنيم. همديگه رو بشناسيم و همونطوري قبول كنيم، آدمها بعد از دوست داشته شدن، براي طرف مقابلشون خيلي تغييرات ميكنن؛ عاشق اينم كه دوست بدارم و دوست داشته بشم. خلاصه آرام جان هم باشيم.
emrankarimizade;@raana.nejhad 😅😅
soal.va.javabbbb;@ahmadsaberi_ برنامه مهاجرتتون برا کجاست شاید هم مسیر باشیم
m13731009;سلام با پیج فیک پیام میدم..ملیکا هستم در آستانه ۲۸ سالگی ساکن غرب تهران ..شاغل هستم و قدم ۱۷۲ هست و تحصیلاتم کارشناسی هست و از دروغ و خیانت و پنهون کاری متنفرم
ks00794;سلام ، رامین م ۲۵ سالمه، ساکن تهران ، دانشجوی ارشد هستم همزمان به کار حسابرسی مشغولم ، هدفم مهاجرت هستش ، اخلاقم معقول ه ، اهل رفیق بازی نیستم ، دنبال شخصی هستم که نرمال باشه(با آدم هایی که الکی کلاس میزارن یا غرور کاذب دارن میونه خوبی ندارم) و دوست دارم پارتنرم مثه خودم در تلاش برای مهاجرت باشه ، همچنین بیکار نباشه (نوع شغلش مهم نیست)
parand88.gh;بابا کلی مجرد هم میشینه کامنت میخونه🤚😂، فقط همین قسمتشو دوست دارم
soal.va.javabbbb;@ali.nf87 من هستم
saeed._.moghaddam;ممنونم از توضیحتون 🙏
kiddy_room_art;@sede.collection همه اينجا از خودشون گفتن،اما من تورو معرفي ميكنم،كه يه انسان گران مايه هستي،هنرمند و زيبا،اميدوارم اينجا كسي باشه كه بتونه به خوبي دركت كنه❤️
majidariya;@majid_6285kia برا همه اصفهانیا دایرکت؟😂
prh_art;@sinaaa.pv_ چه خوب نوشتی
mahnaaz.y.l.n;@psy.yaldayalan che poste jalebi.... 👌👌
alireza893_;همینکه تعداد دوستان از شهر سمنان داره بیشتر میشه نشونه خوبیه 👍🏻👌🏻 مچکرم یلدای عزیز
prh_art;@amir_solhjoo چه‌خوب نوشتی
neda_rauofi;@majidariya هنوز نیافتمش خوب
solo.traveller.girl;من راضیه ۲۴ ساله از تهران در خانواده ای فرهنگی هنری بزرگ شدم. الانم یه جایی مرکز تهران با خانواده زندگی میکنم. ارشد گردشگری دارم و سفر از اولین علایق زندگیمه. میشه گفت برونگرا هستم و حرف زدن رو دوست دارم. به نظرم آدمها تنها فرقشون با بقیه موجودات همین حرف زدنه و فکر میکنم اگر این مورد رو خوب بلد باشیم نصف سوتفاهم های زندگی رفع میشه. عاشق حیوونا هستم و دوتا گربه دارم. به نظرم کسایی که حیوونا رو دوست دارن و بهشون احترام میذارن و آزار نمیرسونن موجودات جذاب تر و قابل اعتماد تری هستن. اهل کافه نشینی و گپ زدن های طولانی ام. قبلا باریستا بودم و کافه داشتم اما الان درگیر پایان نامه و گرفتن کارت تورلیدری هستم چون دلم میخواد دنیا رو ببینم و به بقیه هم نشون بدم. عاشق رانندگی ام و به زودی گواهینامه ماشین سنگین رو میگیرم (کلاسام تموم شده😁 ). پیاده روی و پرسه زدن تو شهر رو دوست دارم. دیگه اینکه از اخلاقم بگم احساساتی ام شدیدا اما در نگاه اول ممکنه سرد و خشن به نظر بیام. خیلی خیلی مهربونم و اگر با کسی ارتباط برقرار کنم تا ته خط همراهیش میکنم مگر اینکه از خط قرمز هام رد بشه. به مستقل بودن اهمیت میدم و دلم میخواد استقلالم حفظ بشه درمورد تصمیم های زندگیم. از شونزده هفده سالگی برای داشتن استقلال خیلی جدی تلاش کردم و همچنان هم ادامه داره. زبان فرانسه میخونم و یکی از خواسته هام دیدن فرانسه است. ترکی استانبولی رو هم کم و بیش میفهمم. به مهاجرت فکر میکنم اما هنوز انقدر جدی نیست که اقدامی انجام بدم. فقط یه گزینه است که ممکنه پیش بیاد و ممکنه هیچ وقت پیش نیاد اما سفر چیزیه که از من جدا نمیشه و نخواهد شد. برای رابطه ی عاطفی ترجیح میدم حتما طرف مقابل تهران باشه چون به رابطه از راه دورا واقعا اعتقادی ندارم. و دلم میخواد فاصله ی سنی داشته باشیم و از من چندسال بزرگتر باشه. قطعا داشتن اشتراکات تفریحی اخلاقی هم شرط مهمیه که با چند جلسه صحبت و معاشرت دستمون میاد. سعی کردم همه چیز رو بنویسم. من از داشتن دوستای جدید استقبال میکنم پس اگر اینارو خوندی چه برای رابطه ی دوستانه و چه ارتباط جدی تر بیا گپ بزنیم.
arash_bahmiyari;Shiraz
maral_shadkam2022;من مارالم،۲۸ سالمه،برنامه نویسم،خوزستان زندگی میکنم ،از کانسپت فلسفه،موسیقی،شعر ، روان شناسی و هر چیزی که من رو رشد بده....خیلی خوشم میاد و از سیاست و بحث سیاسی بدم میاد.با رابطه ی لانگ دیستنس خیلی مشکلی ندارم.ممنون از اینکه کامنت من رو خوندید.🌿
hsamadi7;حميده ام، متولد ٦٩ و ساكن تهران؛ ارشد معماري خوندم و سال هاست مرتبط با رشته ام كار مي كنم، عاشق سفر، موسيقي و معاشرت با آدمام و از تفريح و هيجان لذت مي برم البته در كنارش به تنهاييِ مدل خودم هم احتياج دارم؛ ثبات و تكليف روشن تو رابطه برام مهمه و اينكه اهل گفتگو باشه، سن و خصوصيات ظاهري اولويت خيلي بالايي برام ندارن در عوض دنبال يه همراه و همفكرِ امن و خوش اخلاقم كه بتونيم همسفرهاي خوبي براي هم باشيم و براي هم وقت بذاريم، ياد بگيريم و بيشتر لذت ببريم از لحظه هامون 🙂
parand88.gh;@nafis666 سخت نگیرین، راحت باشین بابا
nargesghasemipour;سلام🙂من نرگسم لیسانس عمران دارم. مشهد زندگی میکنم 🙂۲۲ سالمه🙂ن بی بند و بازم نه معتقد یجورایی حد وسطم…دختر ازادی ام/شر و شیطونم/شوخم/ب شدت احساساتی ام! و خب ب گفته دور و بریا خیلی ام مهربونم🥲متولد آذرم🥲دنبال یه رابطه ای ام ک دو نفر باهم رشد کنن باهم برن جلو از چیزی نترسن و قطعا ی رابطه هدف دار باشه…دیگه همینا فک میکنم برای اشنایی اولیه کاافی باشه🙂❤️
elaheemdadi;@najmeh_jahromi_65 عشقی تو😍
porooshat.ra;@bita_tahoury تو که خیلی عشقی❤️
fa_yi_ze;کم کم دیگه باید یه dating app درست کنی یلدا 😅
fateme_kh_1066;کاش قدرت اینو داشتم که گوشی رو بذارم کنار و بخوابم🤦
bardiaaaaa.a;خدا وکیلی شما بالای ۳۸ هستی؟ 🤔 نمیخوره والا از من سی ساله بهتری خانم باور کن 😂😂 راز جاودانگی شما چی بوده؟
mr.acun1985;. . . نگ〰️اه اس〰️تیل گنگ〰️رو نگ〰️اه تر〰️کیب و رنگ〰️رو نگ〰️اه اُب〰️هت مرد〰️رو @mojtabamaleki خش می〰️ندازه قلب〰️رو عش〰️ق است〰️دادا〰️دس〰️خوش سعی〰️کن〰️باشی〰️تش〰️خوش نمی〰️ارزه〰️به〰️سگ〰️دوش خوش〰️حال با〰️ش و سر〰️خوش پس #دیت_من_کوش؟! 😂😂😂 . . .
mohammad_ti73;سلام به همه .. اولین باره که جرات میکنم کامنت میزارم و درست نمیدونم باید چه جوری خودما معرفی کنم.... یه پسر بیست و هشت ساله اهل اصفهانم که خیلی در گیر کارم و وقت ازادم کمه ... از علایقم پیاده روی و تماشای فیلم و کافه گردی و رستوران گردیه ... ادم مذهبی ای نیستم ولی برای عقاید بقیه احترام قائلم و دوس دارم طرف مقابلم هم ادم خشک مذهبی نباشه ... تاهمینجا فعلا بیشتر به ذهنم نمیرسه 😁
elaheemdadi;بذار بابا .همچین چیز مهمی هم نیست .آدمهای اینجا هم ،مثل ما ،یه علاقه مندی های دارن یه ضعف ها و قوت‌ی .منم فکر می کردم ،آدمهای اینجا ،خیلی متفاوتند.بعد معاشرتِ یکی دوبار،دیدم تو ذهنم ، بت بودن و بعد تنزل پیدا کردن به آدمهای معمولی با ایرادات و حسن های مشابه. مثل خودمون بلکم معمولی تر .خودتو دست کم نگیر 🌻
venoos0o;سلام ونوس هستم ۳۲ سالمه و ساکن همدانم و کارم مرتبط با رشته ی تحصیلیم نیست وتا مقطع ارشد خوندم ...عرضم به خدمت شما که مذهبی نیستم ... عاشق ورزشم و ورزشکاران را دوست دارم..میتونم بگم نسبتا برون گرا هستم و آدم خشکی نیستم ومثل همه ی آدم ها موسیقی و طبیعت گردی رو دوست دارم و جمع های دوستانه رو میپسندم و باید بگم در روابط احترام خیلی برام ارزش و اهمیت داره .
rose_z_hp;@yasamansaeedi_ دایرکت پیام میدم
szn.kh74;@elaheemdadi حرفت درسته ولی بعد میشینم فک‌میکنم ک سخته کلا شناخت ادما ک بخوام این سبک اشنا شم با کسی. اصا ادمش هسم یا نه خلاصه درگیره ذهنم
farshidizzz;یکی بیاد مخ منو بزنه بریم سر خونه زندگیمون سینگلی بسته دیگ 😁
karimi17373728;پسر ۲۶ ساله ام. پزشک عمومی تازه فارغ التحصیل. خونم سعادت آباده. کسی هس اوکی شیم؟
bardiaaaaa.a;@free_girl_2000 منظورت بهر تماشای جهانه دیگه ؟😁
maralusefiii;@narges.mzii وای دقیقا منم به همچین اکیپی نیاز دارم 😍😢
masome.hajizadeh;@nargesiyaan اسم this is us اومد 😍
maralusefiii;@mahdiain چه قشنگ منم عاشق کتاب خوندن و زبان انگلیسیم و دانشجو بوشهرم فکر کنم دوستای خوبی میتونیم باشیم جالب بود 👌🏻😃
masome.hajizadeh;@ramin.1980 براتون ارزوی موفقیت میکنم و هنوز متعجبم از گارد گرفتن یه سری افراد نسبت به شما
__iam_na30m;چقد پسرا کمن😂😂
__iam_na30m;پسر پیدا نمیشه که بتونیم یکی رو انتخاب کنیم لااقل😂😂
maralusefiii;@_siyavash7474 عاطفی که فکر نکنم ولی با توجه به این ذوق هنری بنظرم میتونیم دوستای خوبی بشیم 😍
mrzitrhom;سلام دوستان😍 من دانشجو کارشناسی پیوسته‌گرافیک هستم همدان درس میخونم (تازه شروع کردم و همدانو نمیشناسم) اگه همدان هستید علاقه مندم که با گروه های کوهنوردی یا طبیعت گردی شهرتون آشنا بشم و دوستای همدانی پیدا کنم❤️
liliaclouthing;سلام (اول این که بابت پیج فیک معذرت میخوام )دخترم چند روز دیگه میرم توی ۲۴ سالگی تهران زندگی میکنم لیسانس حسابداری دارم در کنار درسم زبان خوندم معلم زبان هم هستم ولی فعلا تدریس نمیکنم الانم چند وقتی هست که که به عنوان حسابدار تو یه شرکت خصوصی کار میکنم واز علایقم قهوه کتاب و فیلم و سریال و سینما و سفر رفتن در کل ادم ارومیم دوست دارم یکم طرف مقابلم شیطون باشه چون اونم مثل من باشه حوصلمون سر میره همین دیگ مرسی از یلدای عزیز بابت این پست ❤️
sa12ma2;❤️❤️
elaheemdadi;@neda_rauofi چه خودشناسیِ خوبی 😌غبطه خوردم بهت .عالی بود معرفی خودت و شناخت خوبی که از خودت و خواسته هات داشتی👏
f_good_7;@behnaz_tata ایشالله🙊😬
elaheemdadi;@houriye_absn بهترینها براش رقم بخوره🌻
bardiaaaaa.a;@mim_story70 خدا نصیبت کنه منو😁 ، خوشحال میشم بیشتر همو بشناسیم
maralusefiii;@karimi17373728 بیمارستان ها قبلا یه برکتی داشتن چرا آخه اینجوری 😂
zahra_mjb;@zahra_mjb من الان تازه یادا رو یادم اومد. یکبار شاید ۵-۶ سال پیش رفتم برای ثبت نام کلاس زبان، یلدا باهام اینترویو داشت و منو گذاشت کلاس ادونس. بهش گفتم من نهایت آپر اینترمدیت باشم. گفت نه برو بشین سر همین کلاسی که میگم. یادم اومد و چقدر عجیب که الان زیر پستش مینویسم ☺️☺️❤️❤️ممنون ازت یلدا جان
sarvenaaz1364;@farhad_198020 nice
3aeram;@reyhn.kohi درونگرا شخصیت ، ۲۳ سن ، دین 🤷🏻‍♂️انسانیت
saeidekazemiipourr;@fatemeh.ghasemi19.93 دودقیقه؟؟خانم اینجا صدم ثانیه کامنت اضافه میشه😂
ssss.one1;@khosrow_saberi ولی عمرا یه دونه همدانی تو کل پستهای یلدا پیدا بشه
programing.1992;خانوم هستم شغلم در زمینه #برنامه_نویس و #سئو هست کمی مغرورم، انتقادپذیر نیستم ، عادت ندارم با آدما زود صمیمی بشم و در مقابل خودمم دوس ندارم مهربونم، آدما رو درک میکنم، هم صحبت خوبی ام اما کم صحبتم، با من همه جای دنیا خوش میگذره در کل نیمه مستقلم الانی که کامنت رو مینویسم تصمیمی به #مهاجرت ندارم(همه جای دنیا سختی های خودش رو داره) اینجا بیشتر 😂 علایقم کارم هست کتاب علاقه ندارم بخونم مگه اینکه کتاب صوتی باشه تو زمینه شغلم بیشتر ویدیو و کتاب خوندم ، موسیقی و آواز هم دوس دارم ورزش مورد علاقمم شنا و حیون مورد علاقمم اسب و رنگ مورد علاقم بنفش ___ ؛ ___: قدم ۱۷۷ هست چهره معمولی سنمم: وارد ۳۰ شدم پسرای تا ۱۷۵ مشکل ندارم برای اشنایی قدشونم بلند باشه بهتر و #سن هم مهمه برام دو سه سال ازم بزرگتر باشه و یک سال ازم کوچیکتر باشه شعور هم الویت آشناییم هست
amy_farrah_fawler65;@mobinmasoudinasab اون واسه مدیا بود 😂😂😂😂
programing.1992;#خانوم هستم #تهران شغلم #برنامه_نویس و #سئو هستش کمی مغرورم، انتقادپذیر نیستم ، عادت ندارم با آدما زود صمیمی بشم و در مقابل خودمم دوس ندارم مهربونم، آدما رو درک میکنم، هم صحبت خوبی ام اما کم صحبتم، با من همه جای دنیا خوش میگذره در کل نیمه مستقلم الانی که کامنت رو مینویسم تصمیمی به #مهاجرت ندارم(همه جای دنیا سختی های خودش رو داره) اینجا بیشتر 😂 علایقم کارم هست کتاب علاقه ندارم بخونم مگه اینکه کتاب صوتی باشه تو زمینه شغلم بیشتر ویدیو و کتاب خوندم ، موسیقی و آواز هم دوس دارم ورزش مورد علاقمم شنا و حیون مورد علاقمم اسب و رنگ مورد علاقم بنفش _ ؛ _: قدم ۱۷۷ هست چهره معمولی سنم: وارد ۳۰ شدم پسرای تا ۱۷۵ مشکل ندارم برای اشنایی قدشونم بلند باشه بهتر و #سن هم مهمه برام دو سه سال ازم بزرگتر باشه و یک سال ازم کوچیکتر باشه شعور هم الویت آشناییم هست
ghasemi_aliye;@majid_6285kia واقعا جای تأسف داره
farzaneivazi;@minoo.3363 فقط چای و کوکی دارید یا اینکه می‌تونم یه آمریکانو هم سفارش بدم؟😄👍🏻
ssss.one1;@leoi7654f پیج بیزینست چیه؟
ghasemi_aliye;@tiktok_q.h سرچ بزنین، یه نفر از شاهین شهر من دیدم
farzaneivazi;@_shiiriin.sh_ 😂🤦🏻‍♂️
dani_n_77;مجتبی22.اینجا قرار نیس مشخصات یه فرد فارغ العاده رو یخونین، اینجا یه آدم معمولی که داره برای هدفاش تلاش میکنه رو میبینین، خب بنام خدا، اهل مشهدم، دنبال رفیق میگردم که بشه باهاش تلاش کرد، پیشرفت کرد، خندید، ناراحت شد، بدون اینکه ترسی داشته باشی، از الان برای کسی تعیین تکلیف نمیکنم حتما فلان باش حتما اینجور باش... من دلرم مسیرمو میرم یه همسفر میخوام، زبان المانی میخام شروع کنم، و هدفم رفتن ازینجاس نه فورا ولی حتما😉. کسی خواست بیشتر اشنا بشیم در خدمتم. اما مشهد🥂
ssss.one1;@m0danloo 😂هول که میگن شمایی
bardiaaaaa.a;@bardiaaaaa.a مشهدم سی سالمه اینم میخواستم بگم که برق کامنتا هوش از سرم برد😁
fatemeh.ghasemi19.93;@saeidekazemiipourr 😂دقیقا
naahiid______;بازم من دیر اومدم 😄 Nurse بودن باعث می شه همش دیر برسم 😇 ولی از خوشحالی شما منم خوشحال می شم 🌱🙌🏻
amir_javedan_kherad;اینجا چه جالبه جاهای دیگه پره پسره و حرفای رنگارنگ اینجا همه 2خت هستن🤦‍♂️😁البته تاچش کار میکنه دهه 70 به بالا که یه جوری دهه👍هارو از رده شون خارج کردن🤦‍♂️
shaghayeghmohamadii;@mahya___t بیا خواهررر😂😂😂
afsmahya;من دنبال یه دوست خوبم تو فرانسه. 🙂
alfisdad;@fatemeh.ghasemi19.93 کروبی هم سر خوابیدن ریاست جمهوری رو داد
elmira.tt;@iamyaasaamaan سلام. میشه برای منم لینک رو بفرستین. البته من ارومیه هستم و تهران نیستم
ghasemi_aliye;@mohsen.photos مختصر و مفید 😅
zahra_haseli;@bahar_malmeer اتفاقا معيار خوبيه چون من و همسرم هميشه راجب سياست و جامعه و هنر و ادبيات باهم حرف ميزنم و با چشماي خودم ميبينم توي فاميل زوج هايي رو كه معمولا خانوم به اين مسايل نه علاقه داره و نه حرفي و اين زوج ها معمولا ساكتن پيش همديگه چون چقدر آدم حرف عاشقانه بزنه واقعا از يه جايي نيازه اين حرفا باشه و حتي باعث شده من و همسرم از همديگه خيلي چيزا ياد بگيريم
fatemeh.ghasemi19.93;@alfisdad 😂😂😂
elaheemdadi;فقط یه شروع متفاوته .ادامه ی شناخت ،همون روال معمولی هست.دیدار و معاشرته که شناخت ،به وجود میاره .البته هر شروعی ،استرس خودش رو داره و طبیعیه
the.nima.s;@zibaa.bayat چرا؟! 😮
yasamansaeedi_;@rose_z_hp ok
hamed.hoyod;@behnoosh.babakhani پس شاید هنوز اون اتفاق بهتره اون ادم خوبتره وقتش نرسیده . وقتش که بشه خودتون متوجهش میشید.🌺🌺🌺
jsohrab1988;@zahra_mjb خیلی خوش بگذره بهتون —دیگه اسم شهرها تبدیل به نوستالزی داره میشه لیسبون رو دیدم یاد لحظات خوش زندگی با دیدن مانی هایست اومد جلوی چشمم .
afis_style;@amy_farrah_fawler65 اگه سرمایه گذاری رو اشتباه نمینوشتی خودم میومدم خواستگاریت 😂
