username,text
paarisaa_,سلام حانیه جون، اگر گروه تشکیل دادین منم هستم 🤩🤝
jimcollect,@pirae5 حکم،فقط حضوریاتفاقا یه پایه کم داریم خودت را بریون😁😉
syavarsan,من و سبد موزم اومدم باز 😁🫂
cimin.ak,@mandana_nazari9 سلام من کرجم. یه کامنت طولانی هم گذاشتم اینجا دوست داشتین بخونید🤗
mohammadalimadadi,@hadis__momeni__ سلام خوب هستید؟ یکی از علایق من نقاشی هستش و خیلی دوست دارم دوستی داشته باشم که بتونم باهاش زبان تمرین کنم . از کافه و گردش هم خیلی لذت میبرم . پروفایلم باز هستش میتونید یه دید کلی به دست بیارید . خیلی خوشحال میشم بتونیم آشناتر بشیم و دوستمون رو گسترش بدیم
fateme._.honarmadrad,"سلاام ❤️
من فاطمه هستم  کرمان 19 سالمه و دانشجوی رشته نقاشی هستم
عاشق تاریخ و کتاب و شعر و فلسفه
و یکی از فعالیتای موردعلاقم پیاده روی و کافه گردیه"
fatemeh.heidari.vanani,"سلام ، من فاطمه ام ٣٠ سالمه و از تهران به تبريز اومدم، اصالتا شهركردي ام ، مهندسي هوافضا خوندم و دوتا پسر دارم، اهل كتاب خوندن و كافه رفتن
تنهايي بزرگترين دغدغه ام توي تبريزه چون ترك زبان نيستم و هيچ كسي رو اينجا ندارم. خيلي دوست دارم دوستهايي رو پيدا كنم كه بعدازظهر ها باهم بريم پياده روي ، كافه ، كتاب بخونيم و معاشرت كنيم."
hamideh.khoram,@teddy____bear11 ممنون عزیزم 😍
ketabkhani,چه کار شیرین و درست و پرمفهومی، امیدوارم آدم‌های مناسب برای رفاقت همدیگه رو پیدا کنن و حال خوب رو به هم هدیه بدن😍✌🏻
leila.roozafzoon.art,@m.behsamar بله حتمااا
paarrii.g,@nahid_beautician سلام عزیزم. خوشحال میشم با هم آشنا بشیم
behjat8612,چقدر از خوندن کامنتها لذت میبرم کلی یاد میگیرم از  آشنایی با افراد جدید و افکار و عواطفشون حتی اگر منجر به ایجاد رابطه نشه متوجه میشی که چه خصوصیات مشترکی با ادمها داری و چه تغییرات قشنگی میتونی در خودت و زندگیت ایجاد کنی ،ممنون یلدا جون❤️
mehrshad.barzegar.pv,@ba_tayebe @zahra_norouzi1989
shkf__slt,@jk_negar negar aziz mnm add kon lotfan😍
__mahtab.v__,یکی از دلایلش اینه که اکثر ماها تا یه سنی اطرافمون پر از دوستای تاکسیک بوده که حالا کنار گذاشته شدن
leila.roozafzoon.art,@shaqa_life 😍
zahrabakhoda97,@sudeh_sadati با کمال میل😍😍
alvanianreza,@__mahtab.v__ قبول دارم من خودم الان کسی دورم  نیست وقتم باش بگذرونم
paarisaa_,@hadis__momeni__ سلام😬 منم هستممم✋🏻
mahoor_emi,@saharamini.ir از آدمایی که مدل شما هستن خوشم میاد، حیف که ازتون دورم
nadiikh,@saraasalimi99 سلام سارا جون بیا دوست شیم😂😂😂
cimin.ak,سلام. من سیمینم. کرج زندگی میکنم. این مدلی ام که تعداد دوستام کمه اما دوستی هام سعی میکنم خیلی عمیق باشه. دوستای خوبی دارم ولی تهرانن. دلم میخواد تو کرج هم دوستی باشه که بشه قرار گذاشت و نیم ساعته به هم برسیم. من کارم کوتاهی موی خانم هاست. میمیرم برای گربه ها. عاشق کتابفروشی رفتن، غذا دادن به حیوونای توی خیابون، پیاده روی و صحبت کردنم. معمولا خیلی برونگرا نیستم ولی خجالتی هم نیستم.خیلی دوستامو میخندونم. حالم از تعارف و رودربایستی به هم میخوره. دوست من نباید ال جی بی تی فوبیا داشته باشه. من فمینیست هستم(به معنای درست و منطقی). فیلم و سریالم میبینم. دیگه...پادکست گوش میدم. خیلی اهل کافه و رستوران نیستم. ترجیح میدم یه فلاسک چای ببریم با هم تو پارک چایی بخوریم و گپ بزنیم. راستی من متاهلم. ولی اصلا شبیه تعریف بدی که از متاهل ها میشه نیستم. همسرم عاشق اینه که با آدم های خوب معاشرت کنیم. محدودیتی ندارم. اطلاعاتم هم درباره گربه ها بدک نیست. یه مدت تو دامپزشکی کار میکردم.هر چه قدر آدما ها ذهن بازتری داشته باشن درباره روابط و تفاوت آدم ها من بیشتر دوست دارم باهاشون معاشرت کنم.
samanehz.farid,"سلام سلام سمانه هستم تهران غرب زندگی میکنم تفریحاتم کتاب و پادکست و کافه گردی و کوچه گردی تو‌ تهرانه ورزش میکنم فیلم و سریال میبینم ریاضی و فیزیک درس میدم عاشق سفر و طبیعت ام و درونگرای اجتماعی 
خوشحال میشم اگه افراد با علایق و تفریحات مشترک به دوستام اضافه بشن❤️😍"
zieeei,آنتاليا نيست كسى؟😂
paarrii.g,سلام عزیزم. خوشحال میشم با هم آشنا بشیم
nadiikh,@maaariii.seyedi پس بیا دوست شیم😍🤗
elh.1989.am,@nadiikh وایی حتما😍😍😅😅
paarrii.g,@a_t_ef سلام عزیزم. علائقمون به هم نزدیکه. خوشحال میشم با هم آشنا بشیم
zahrabakhoda97,@alisaeedi2920 😂🙌
mariyaa_gh1993,@nadiikh سلام گل لطفا منم تو اون گروه ببرید من قائمشهری و دور نندازین.😍😍😂😂
mariyaa_gh1993,@nadiikh هورااا
nadiikh,@pourreza_sepide سلام سپیده جون. روزت بخیر. من پیشنهاد یه گروه تو اینستا رو به دوستان دادم تا ببینیم بعدش چی میشه دوست دارم نظر شما رو هم بدونم
__mahtab.v__,@zeynab_bh13 ما هستیممممم🙌🙌🙌
saba.noruziasl,سلام.من صبا هستم .ساکن مشهد.کارشناسی ارشد بیوشیمی.سی و سه ساله.شاغل و متاهل.برای آیلتس میخونم .خوشحال میشم اگه پارتنر درسی داشته باشم
maryam__shamloo3,@_malihetadayoni خوشحال میشم معاشرت کنیم😍
yasaman.durmaz,@malipo خب من از ملیحه بگم، یه دوست با معرفت که آدم از هم صحبتی باهاش سیر نمیشه، اول فقط همکارم توی شرکت بود ولی الان جز دوست های صمیمی شده😍 حیف که از هم دوریم وگرنه خیلی دلم می خواد باهاش بزنم به دل طبیعت 😘
itselham.h,الهام هستم از رشت ،ی دختر بهمنی میانه گرا ک دانشجوی حقوقه و عاشق کتاب خوندن و مدیتیشن و زبان خوندن و .... ب نظرم ک ۲نفر وقتی میتونن رفیقای هم باشن ک برای رشد و و پیشرفت همدیگه کمک کنن تا هردو موفق بشن ،ن اینکه بیشتر جلوی پیشرفت همو بگیرن و فلان.ب نظرم رفیقِ ادم نباید حسود ،دروغگو ،بداخلاق و.. باشه.  من دوست دارم  کسی باشه ک مث خودم عاشق کتاب خوندن و کافه گردیو و سفر رفتن و تفریح و.. باشه .ادم مهربون و ساده و خوبی باشه . ادمای خیلی خوب و مهربونی وارد زندگیم شدن و بخاطر قلب مهربونشون موندگار شدن ،امیدوارم نفر بعدی تو باشی ،به خاطر داشتن قلب خیلی مهربونت💖💖💖
nadiikh,@elh.1989.am بیا دوست شیم😍😅
paarrii.g,@m.jabari28 سلام عزیزم. خوشحال میشم با هم آشنا بشیم
h_darabii,سلام هانیه جون منم سفر رو هستم 😍و همینطور توسعه فردی،اگه گروه زدین من رو هم اد کنید لطفا
paarisaa_,"من پریسام، ۳۱سالمه، تهران هستم و شاغل.
دنبال یه دوست خوب هستم که حرف و تفریحات مشترک داشته باشم، 
خودم کمی نقاشی میکشم، اهل ورزش و طبیعت گردی و کوهنوردی هستم، ( معمولا از پیدا کردن فرد همجنس پایه رنج میبرم😂)
اهل کتاب و فیلم هم می باشم.
میانگرام 😁 و گاهی بیرون رفتن از خونه برام سخت میشه.
جدیدا دغدغه ام مصرف گرا نبودن و زندگی ساده تره ، 
خوشحال میشم بتونم دوستای خوبی پیدا کنم.🤩"
jimcollect,😂😂😂
meras72,@baharbania یکی لطفا زحمتشو بکشه یه گروه اینستاگرامی تشکیل بده و بچه های رشت رو اد کنه تا بشه بررگتر و بیشترش کرد
mehrshad.barzegar.pv,@elhm_pz @zahra_norouzi1989
shaaaamssss,@miss_p_gh منم کرجی ام منو ادد کنید چجوری میتونید اددم کنید؟! 🤔
f_par.3,@jimcollect منظورمن ورق انلاینه😁
nazi_ahmadabadi,سلام نازنین جون منم عاشق مطالعه ام، خوشحال میشم باهم دوست بشیم
kiana.nakhjavanii,@fatemeh.delbari1989 آره حالا بايد چيكار كنيم
mahsa_rahimifard,@artgalleryniloofar  سخت نیست که مخصوصا مادر باشی با مادر دوست های بچه ها خیلی راحت آشنا میشی
nadiikh,@mariyaa_gh1993 چَش چَش. ساری قائمشهر بابل یه نفر👩‍✈️
mahsa_rahimifard,@artgalleryniloofar البته دوست خوب داشتن کلا کم توقعی لازم داره
askari_13_,@marziyekarami ❤️❤️
healsmsiarna,@royamyousefzadeh دوستی معمولی داشته باش که نیاز نداشته باشی اعتماد کنی
persismv,@thepotatoseeker با من دوست شو 👀
badiei.zahra,@reihane.better بر عاشقان کتاب و علم آموزی سلام ❤️❤️❤️❤️
mahtabb_ajorloo,@ati_ati67 من من، من هستممممم
shaaaamssss,@pardisadb منم نعیمه هستم از کرججج😍
p.the.name61,@hadis__momeni__ عالیه
porooshat.ra,@teddy____bear11 به به😍😍😍
porooshat.ra,@fateme_delju 😍😍😍
shaaaamssss,@chuchekart راستی من یه پیام برات توی دایرکت گذاشتم خواستی بیشتر چت کنیم 😍
_hodaa_16,@elh.1989.am خیلی هم عالی😍
nazanin_mzb,@arghavanarghanoon ❤️❤️❤️
armaghanm,@_rancal_ منم همینطوووور😍
esmizparmida,سلام من پارمیدام ۲۱ سالمه از اهواز ، دانشجوی تئاتر هستم و در حوزه ی کودک هم دارم آموزش می بینم ( عاشق بچه هام و بازی باهاشون ) در حال حاضر توی رابطه هستم و اینکه خیلی مشتاقم دوستای باحال و پایه داشته باشم برای کتاب خوندن ، فیلم دیدن وقت گذروندن و صحبت کردن و شاید هم سفر یا ورزش ، آدم راحتی هستم و معمولا میگن باهام خوش میگذره اگه علاقه مندی و از اهواز بهم بگو^____^❤️
hadi_sa_r,@ati_ati67 اگه گروهی تشکیل شد و دوستانی که علاقمند به یادگیری زبان هستند دور هم جمع شدند 😊خوشحال میشم منم تو اون گروه باشم.
maryasamio,سلام چه جذاب که ادم همسن وسالای خودشو با علایق مشترک پیدا کنه ،گروهی که برای کوهنوردی و ورزش و استارتاپی و توسعه فردی اگر تشکیل شد من هم با عشق هستم🥰✋
mehrshad.barzegar.pv,@zahra_norouzi1989
shaaaamssss,سلام مریم من نعیمه هستم ساکن کرجم  بیست و شش سالمه عاشق کتابخوانی و روانشناسی ام خواستی با هم توی دایرکت چت کنیم :)
azadehabdolghani,@zohre647 سلام. پسر من پنج و نیم سالشه. کاش ساکن تهران بودید
__miss.mina.__,@syavarsan با اجازه من یه موز بردارم پس😅
nazi_ahmadabadi,@saba_zendegieno شرق عزیزم
maryam.janipur,مریم هستم. ساکن تهران.  چهل و دو  سالمه. علاقمند به دوستی با افرادی که اهل گفتگو در مورد هر موضوعی ، همچنبن  نقد و زیر سوال بردن افکارمون بدون قضاوت همدیگه.🙃 با هم فیلم ببینیم ، کتاب بخونیم ، ورزش و پیاده روی و طبیعت گردی داشته باشیم.🙃 همچنین دورهمی های دوستانه و تجربه های جدید🙃خلاصه اینکه رفاقت و دوستی رو از این به بعد نوع دیگری تجربه کنیم. اقا و خانم هم فرقی نمیکنه و اگه بشه یک گروه چند نفره با علایق و تفریحات مشترک رو تشکیل میدیم.
fariba_tbrz,@mahta_ni ۲۷ :))
taran9m0_0,@mohi_peivandi باشه عزیزم فالوت کردم که گمت نکنم🌸
pardisadb,@hadis__momeni__ سلام من پردیسم،خیلی از علایقمون مشترکه و خوشحال میشم اگه گروه زدین یا قصد سفر و معاشرت داشتین همراه باشم😍
armaghanm,@mh.molavi.far بفرماااایید صفا آوردین😍
taran9m0_0,@ahoora_yousefi_ همچنین😍😍
_hodaa_16,@nadiikh خيلی هم عالی موافقم 😍
mehrshad.barzegar.pv,@mahdieh_morshedi سلام مهدیه جان. شما کدوم شهر انگلیس هستید؟ (شاید به هم نزدیک باشیم)
armaghanm,@samane_shahmohamadii من بیشتر خوشحال میشم😍
mahboubeh.ghadimi,@pvsanay 😅😅
_rancal_,@armaghanm خوشحال میشم باهم آشنا شیم😍
mahboubeh.ghadimi,@elahe_alz.67 قربونتتتت عزیز دلم ❤️❤️
shkf__slt,@mah.mahsa_ pasho bia 😍
mahlapakdamann,@saba_zendegieno سلام صبا جون اگه دوست داری باهامون بیا هفته بعد داریم کرج رو برنامش رو میچینیم 😍
mahboubeh.ghadimi,@saba.frhd 😂😂😂😂
hedieh_samieekadkani,@foroogh.jamshidiفکر میکنم شما خودت امن ترینی چقدر ازون روز که گفتین با من حرف بزن دارم فکر میکنم که باهاتون حرف بزنم چقدر احساس خوبیه
myhandmade2,🙌❤️🙌
_naaa_zaniiin_,@maryam.kn.148 ااا نزدیکی که
maryam.kn.148,بعد از تهران  اصفهان و شیراز خیلی زیاده
shaaaamssss,@chuchekart سلام دوست هنرمند من کرجی من اینقدر دنبال کرج گشتم بلاخره یه کرجی پیدا کردم اسم من نعیمه اس ۲۶ سالمه
mona_hajiyan,@__zeynab__70 عزیزم سنتون هم میگین لطفا، منم اراک هستم
toktamsanati66,@ati_ati67 منم هستم چون میخوام دکترا دفاع کنم باید مدرک زبانمو ارائه بدم
nfs.eghbali,@farzanexsabet my eyes🙈😂
mahshidhadian_,@armaghanm ای جااان چه مهربونی♥️
mirana.ha,از المان  کسی هست
f_par.3,رشتتون چیه؟ من پارتنر جدی میخواما 😂
nedasaremi6110,@belle34561 ممنون گلم لطف داری❤️
farzanexsabet,@nfs.eghbali 😂😂
nedasaremi6110,@elieli9_eli منم😃
nedasaremi6110,@dachenii ۶۱ 😁
hosna_r_l,@saba.frhd سلام سبا من چون ادم پرحرفی ام دوستام معمولا شنونده های خوبی هستن ولی بعدش اونام شروع میکنن ب حرف زدن ...خوشحال میشم دوستای حدیدی باشیم برای هم😉
leila.mp68,سلام من لیلا هستم ۳۳ سالمه  ساکن فرانسه هستم  از پیدا کردن دوستانی که کشورهای دیگه باشن استقبال میکنم بخصوص خود فرانسه برای مسافرت 😍
yalda7493,@hadis__momeni__  سلام حدیث خوش قلب من هانیه ام .هم سن تو و دیدگاهم شبیه تو از اینکه قضاوت بشم خوشم نمیاد در عین حال قضاوتم نمیکنم دوست دارم از ادم ها یاد بگیرم و اگر چیزی میدونم یادشون بدم
leila.mp68,@matin____ef  خواهر من استرشهوند هس خیلی دختر باحالیه باهاش دوست شو
shaaaamssss,منم نعیمه ام بیست و شش سالمه ساکن کرجم عاشق کتاب و روانشناسی ام خواستی بیا با هم توی دایرکت چت کنیم 😍
arezoo_a_,@hamed.amanpour1 مرسی عزیزم :)
negin_mhb,@pirae5 بیا منم هل بده با هم درس بخونیم😊😊تو رو خدااااااااااااااا
mahtabb_ajorloo,مهتاب هستم ،24 ساله و اهل کرج. کتاب و موسیقی و فیلم رو خیلی دوست دارم، دوست دارم دوست‌های پایه‌ای داشته باشم که باهمدیگه بریم کافه و مسافرت، و قول میدم که حتی اگه براتون سخت باشه من برنامه‌ها رو میچینم و هماهنگ میکنم، خیلی سختگیر نیستم. اما دنبال آدم‌هایی هستم که حامی باشن و فضای امنی برای حرف زدن بسازن و حتما هم اینو از من هم میتونید انتظار داشته باشید، مطمئنم که میتونیم دوستی‌های زیبایی با هم بسازیم😊
hamed.amanpour1,@arezoo_a_ فدات شم آرزوم :)
nfs.eghbali,@m0danloo فیبی و جویی❤️😂
yalda7493,@maryam_abbassi_ شما دوست خوب منی 😍😍
mehrshad.barzegar.pv,سلام، مهرشاد هستم، ۳۱ سالمه. متاهلم و کمتر از یک ساله که به انگلیس مهاجرت کردم. عاشق هنر ، طبیعت گردی، پیاده روی، کتاب و سفرم. متاسفانه از ایرانیای دور و برم هنوز کسی رو نتونستم پیدا کنم که علایقش به من شبیه باشه. دنبال یه دوست می گردم از شمال شرق انگلیس که بتونیم با هم پیاده روی و طبیعت گردی بریم و از همه چیز و همه جا صحبت کنیم؛ کسی که اهل رشد و پیشرفت باشه و دنبال حاشیه و قضاوت نباشه. لطفا اگه این خصوصیات رو دارید بهم پیام بدید تا بیشتر با هم آشنا بشیم.
jimcollect,😂😂😂😂😂مگه شیرازی‌هام کوه میرن؟استغفراله
nfs.eghbali,@h.essanezhad me too❤️
hosna_r_l,@hadis__momeni__ منم هستم😉
alvanianreza,@newhealthylifestyle2018  من متوجه منظورتون هستم  و امیدوارم دوستان خوبی پیدا کنید و این شرایط تقریبا اکثر کسای تو این راه قدم گذاشتن  تجربه کردن من به شخصه هرچند دوستان  خیلی کم هستن  بعضاً دور و پر مشغله  اما باز هم من متاسفانه یا خوشبختانه خیلی سخت آدم  وارد زندگیم میکنم
mandana_nazari9,🌹
niloofarnikpay,@fateme__kamaei 😍😍😍😍
paarrii.g,سلام. من اصالتا بختیاری خوزستانیم. اصفهان بزرگ شدم. متولد شصت و سه ام. عاشق پیاده رویم. از علائقم ورزش کافه گردی اصفهان گردی سفر و طبیعت گردی هست. رشته تحصیلیم معماریه و عاشق هنر از هر نوعش هستم. شغلم غیر مرتبطه ولی شغلم رو دوست دارم. به شدت طبیعت رو دوست دارم. و دنبال یه دوست مهربون پایه ام که دوستای خوبی برای هم باشیم. اهل دود و دم نیستم و دوست دارم تایم های آزادم رو با دوستای خوب بگذرونم که به هم در رشد و پیشرفت هم کمک کنیم
hamed.amanpour1,بچه های میکروبیولوژی جمعن :) @arezoo_a_
mariyaa_gh1993,@nadiikh جووووون .مرسیییی
newhealthylifestyle2018,@mozhegaaan اره خيلي سخته، يه جوريه كلا
morvarid.kh,@el_naz_rad حتما عزیزم🙌
jimcollect,@m.haddadi 😂
najmafss,@jk_negar لطفا من رو هم اد کنید. ممنون
samira.666ght,"مامانای تهرانی که برای خودشون یا بچه شون دوست و همراه میخوان ریپلای کنن همو پیدا کنیم 
❤️❤️❤️"
toktamsanati66,@daily.saghar من موافقم
nfs.eghbali,@sudeh_sadati منم ساروی ام❤️
newhealthylifestyle2018,اينجوري نگو آدم دلش ميگيره، من بدون دوست نيستم ولي لعنت به سياست و مهاجرت و فاصله، وقتي تو مرز چهل سالگي همه آدم هاي امنت تو چهارگوشه جهان پخش و پلا ميشن و تو ميموني و روزهاي بلند بدون همزبون به خودت اين فرصت رو ميدي كه شايد بتوني باز هم دوستي بسازي، اين بده الان؟؟
askari_13_,منم زهرام با همسرم پرستاریم. اهل اراک. علاقه مند ب کتاب و سفر. دوس دارم دوستی پیدا کنم ک پایه پیاده روی و باشگاه و سبک غذایی سالم و سفر  و ومطالعه باشه
h.essanezhad,@amir__hossein__21 همشون😛
setarehasanii,@hadis__momeni__ سلام ، خیلی علایقمون 😍شبیهه ، خوشحال میشم دوست هم باشیم
negin_mhb,سلام حانیه منم به سبک زندگی سالم و حوزه‌های استارتاپی و مالی علاقه‌مندم😍😍خوشحال میشم با تو و دوستای دیگه‌ای که اعلام علاقه‌مندی کردن آشنا شم🥰🥰
mahtabb_ajorloo,@chuchekart سلام سلام من مهتابم و اهل کرج، بیست و چهار سالمه، منم هنر و ادبیات و موسیقی رو دوست دارم و شاید مدل چیزهایی که دوست داریم شبیه نباشه اما حس کردم شاید بتونیم یه مکالمه خوب با هم داشته باشیم
nazi_ahmadabadi,@a_m__a1991 عالیییی نوشتی خوشحال میشم بیشتر اشنابشیم
mohmmd_shdn,@nadiikh چه عجب چندتا ساروی هم پیدا شد ؛ 😅
newhealthylifestyle2018,منم تهرانم و اين مدل دوست يابي برام عجيبه ولي دوست دارم امتحانش كنم
mohammadalimadadi,@saba.frhd سلام خوب هستید؟ برای من هم خیلی سخته شروع به صحبت . در تلاشم برای کسب تجربه تو این زمینه . منم به درونگرا هستم و به هنر علاقه دارم . پروفایلم باز هستش که یه دید کلی راجع به من به دست بیارید . خوشحال میشم اگر بتونیم بیشتر باهم آشنا بشیم
nazi_ahmadabadi,@hadis__momeni__ چقدر جالب ،دوست بیشتر اشنا بشیم
mandana_nazari9,سلام منم همینطور دقیقا چه خوبه باهم بیشتر صحبت کنیم
_fahan.kh_,@68.samira.nezami سلام منم مشهدم
nfs.eghbali,@nadiikh منم هستم😂🙌
shaaaamssss,@chuchekart والا بوخودا من میخوام باهات دوست شم 😂🤦🏻‍♀️😍
mobina.h99,چه حیف کاش یکی دو ماه دیگه این پست آپلود میشد ، از شر ارشد خلاص شده بودیم😅
yasamin_efd,سلام یاسمین هستم ۲۸ ساله از غرب تهران. اصالتا زنجانیم و یکی دو ساله اومدم تهران. همه ‌ی دوستام جا موندن زنجان:)) متاهلم و در حال حاضر خانه دار. عاشق یوگا و رقص و شناخت خودم و ساخت ورژن بهتری از خودم هستم. اهل کتاب و پیاده روی و پاساژ گردی و کافه گردی سالم :)) (دود و دم نه😅) و … خلاصه که دوست دارم دوستای جدیدی داشته باشم🤍
chuchekart,@shaaaamssss 😂😂😂😂
shaaaamssss,@chuchekart کلی بچه های کرج هست در ادامه ببین اونا رو
sara_sadeghi_64,@mahsa_mshojn سلام من هم سارا هستم خوشحال میشم از دوستی با شما
jimcollect,@artgalleryniloofar یعنی کجا می‌تونید رفته باشید؟🤔😁
saboorimehri,😍😍
salia4007,@fari.bandari  سلام من صالحه ام ۳۵ ساله بندرعباس زندگی می کنم، منم مثل شما دنبال دوست هایی برای هم صحبتی می گردم، علایقم کتاب و پادکست و سفره و شغلم هم معلمم
abozarnimrouzi,@jimcollect هر فعالیت لذت بخشی را انجام می‌دهند سفر بیرون رفتن کوه رفتن ولی حاضر نیستند کار کنند 😂
nfs.eghbali,@elh.1989.am منم ساروی ام❤️
mr.sep,@_naaa_zaniiin_ خیلی هم عالی راه می افتی سخت نگیر مهم حال خوبه
pary4933,@hamideh_mhm سلام منم قم زندگی می کنم خوشحال میشم باهم دوست بشیم
jfr_malih,منم مشهدم🙌
yalda7493,@ba_tayebe میشه باهم دوست بشیم ولی من اهل تهرانم .😢
zeynab._.aghayari,@pegah_psd ن عزیزم عکس پروفایلت دیدم
sahba_96,سلام،بیش تر پیام ها رو خوندم چرا هیچکس اهل گیلان پیدا نمیشه؟
_naaa_zaniiin_,@mr.sep منم هستم، گیم دوست(بی تجربه اما) ، اهل پیاده رویی و تهران گردی
matin____ef,@leila.mp68 خیلی دوره به من🥺
hosseini.ksh,@parisaltfi سلام به همشهریهای گل و بلبل
chuchekart,@shaaaamssss سلام نعیمه جان خودم هنوز وقت نکردم برم توی بقیه ی کامنتا بگردم یقه ی بچه های کرجو بچسبم با هم گپ بزنیم 😂 مرسی ریپلای کردی ... با من دوس میشی ؟ همینقد مظلومانه 😅😅
chuchekart,@shaaaamssss الآن میام سراغت 😍😍😍😍
mil4dghasemi,🤔چرا کسی یزد نیس ؟!!!
anaamjadpv,@it.is.sara.m سلام.بیا باهم دوست شیم کله پاچه بخوریم😂
_donyarezaie,@hadis__momeni__ دوست داشتی اکیپ میشیم
_donyarezaie,@matin____ef 😂
yalda7493,@heeizar چقدر شجاعتت رو دوست دارم خوشحال میشم از داشتن یه دوست شجاع مثل شما 😍
about_sammy_,@reyhaneh.besharatloo قوربون شما
jimcollect,چه با حال همو پیدا کردین،رومی‌ها😍
shaaaamssss,@cimin.ak من کرجم 26 سالمه اسمم نعیمه اس همه چی گفتی برام فوق العاده اس و عاشق حیوونام اما فوبیای حیوانات در حد سکته رو دارم ولی در کل برام شخصیتت دوست داشتنیه عزیزم 😍❤️
matin____ef,@leila.mp68 اسم شهرشه؟ نزدیک کجا میشه؟
pardisadb,@shaaaamssss 😍👍
ms_moqaddam_,یلدا جون میشه من خودت رو انتخاب کنم؟؟😉😉😉لطفا با من دوست شو(با لحن بچه تو مهمونی بخون) از کتاب و موسیقی و همه چیز بگیم
leila.mp68,@matin____ef östersund
ms_taara,@a3e.benefit به به چه اسم قشنگی دارین. خیلی خوشم اومد و جالب اینکه معنی اسم من هم ستاره هست😄 البته سنندج زندگی نمیکنم😊
sara_sadeghi_64,@reminder_mim من دوست دارم شما رو ملاقات کنم چون صفحه تون دنبال می‌کنم
yalda7493,@yalda7493 خوشحال میشم تو جمع دوستانه ات باشم . تهرانم زندگی میکنم 😍
royamyousefzadeh,@healsmsiarna با دوست معمولی از چی میشه حرف زد؟؟؟بلاخره بحث وارد خیلی چیزا میشه
sallione,@leyli.fadaii ma khasteha bishtar az zehnemon estefade mikonim
_donyarezaie,دنیا هستم. ۳۱ ساله ساکن تهران معیارهای من برای دوستی خالص بودنه. معرفت. صداقت و راستی. زیاد اهل بیرون رفتن نیستم بخاطر شرایط کاری و تحصیلی ولی بخام برم میریم واقعاااا خوش میگذرونیم. شده توی همون بیرون رفتن ی نون و پنیر میخوریم ولی لذت می‌بریم. یا کافه میریم، فرقی نداره. بیشتر طبیعت گردی دوست داریم. خاکی بودن برام مهمه همه ماها یکسانیم
_fahan.kh_,فهان هستم ۳۴ ساله ساکن مشهد، علاقه مند به پیاده روی و صحبت در حوزه  هنر ،علم ،کارافرینی و تفکر انتقادی ، موسیقی ، رفتن به تئاتر در مشهد و ادبیات . میانگرا محسوب می‌شم یعنی نه خیلی برونگرا و نه خیلی درونگرا .دوستان صمیمی دارم و در عین حال نسبت به معاشرت و آشنایی با آدمهای خوش‌فکر و دارای ذهن منظم علاقه مند هستم😊🌿🤍
nfs.eghbali,@zahrabakhoda97 من ساری ام دوست داشتی باهم بریم😊
hosna_r_l,منم تهرانم و ۳۱ سالمه خوشحال میشم تو جم دوستیتون منم را بدین😍
shaaaamssss,@mahtabb_ajorloo منم 26 سالمه کرجی ام اسمم نعیمه اس شاید مسافرت رو صد در صد باهات موافق نباشم اما منم دنبال فضای امن و حامی هستم خواستی دایرکت پیام بده که بیشتر با هم آشنا بشیم عزیزم 😍
setarehasanii,@armaghanm چقدر قشنگ نوشتی😍 منم همسن و سال خودتم ، ساکن تهران، عاشق کتاب و فیلم و سریالم ، دورهمی و کافه گردی و سفر و سینما حتما تو برنامه هام با دوستامه، خوشحال میشم دوست هم باشیم ❤️
_maryamzomorrodi_,@samaneh__karimian مرسی عزیییزم ، امیدوارم یه دوستی قشنگ بینمون شکل بگیره😍
fatemeh_sardooi,سلام من فاطمه ام ۲۲سالمه،عاشق مطالعه و سفر و دونستن ،حسابدارم و مشغول کار و ورزش، اهل کرمانم و دنبال دوست هایی میگردم که با هم بتونیم کتاب های مشترک بخونیم و گه گاهی کوه بریم و ورزش کنیم روزهای تعطیل و توی زبان و آموزش و ....به هم کمک کنیم .
jimcollect,@masoud_saraf 😂
hadisehshalizar,@nfs.eghbali عزیزم حس این شباهت هم خوشحال کننده❤️
mol.moh,سلام من هم پایه کافه گردی و گپ و گفتگو  در مورد موضوعات مختلف هستم خوشحال میشم آشنا بشیم
paarrii.g,@pirae5 سلام. منم ببرین شطرنج یادم بدین. شطرنج خیلی دوست میدارم😊
mohammadbasare,"سلام من محمدم 🤗
تهران زندگی میکنم و بیست و هفت سالمه
گیاهخوارم 🌱.
متاهلم.
عاشق موسیقی،پادکست و کتابم.گلدون دوست دارم.
پرحرفم،شوخ طبعم😁
کی میخواد رفیق پایه ی من باشه؟"
mahsaesfahani,مهسا هستم، ۲۹ ساله. اهل اصفهانم ولی حدود دو سالی هست که مهاجرت کردم آمریکا(اورنج کانتی). از دوستام و عشقم دور هستم و به خاطر مهاجرت و کرونا متاسفانه نتونستم زندگی اجتماعی و گروه دوستی که برام مناسب باشه رو پیدا کنم. در کل آدم آروم و دقیقی هستم. اگر کسی دوستم باشه و باهم وقت بگذرونیم حرف زیاد دارم برای گفتن😄 داروساز هستم، و تمام وقت کار میکنم. پیاده روی، طبیعت گردی، سینما و تئاتر، و کتاب خوندن لذت بخش ترین تفریحات هستن برام. با آدم هایی هم کلی چیز دارن برای اینکه ازشون یاد بگیری خیلی خیلی کیف میکنم😎 فعلا همین.
